,Year,Month,Day,Period,Load,Hour,Minutes
2024-04-10 00:15:00,2024,4,10,15,2169,0,15
2024-04-10 00:20:00,2024,4,10,20,2360,0,20
2024-04-10 00:25:00,2024,4,10,25,2626,0,25
2024-04-10 00:30:00,2024,4,10,30,2947,0,30
2024-04-10 00:35:00,2024,4,10,35,3328,0,35
2024-04-10 00:40:00,2024,4,10,40,3616,0,40
2024-04-10 00:45:00,2024,4,10,45,4011,0,45
2024-04-10 00:50:00,2024,4,10,50,4084,0,50
2024-04-10 00:55:00,2024,4,10,55,3993,0,55
2024-04-10 01:00:00,2024,4,10,60,3986,1,0
2024-04-10 01:05:00,2024,4,10,65,3920,1,5
2024-04-10 01:10:00,2024,4,10,70,3764,1,10
2024-04-10 01:15:00,2024,4,10,75,3622,1,15
2024-04-10 01:20:00,2024,4,10,80,3506,1,20
2024-04-10 01:25:00,2024,4,10,85,3373,1,25
2024-04-10 01:30:00,2024,4,10,90,3590,1,30
2024-04-10 01:35:00,2024,4,10,95,3703,1,35
2024-04-10 01:40:00,2024,4,10,100,3475,1,40
2024-04-10 01:45:00,2024,4,10,105,3200,1,45
2024-04-10 01:50:00,2024,4,10,110,2873,1,50
2024-04-10 01:55:00,2024,4,10,115,2515,1,55
2024-04-11 00:00:00,2024,4,11,0,2342,0,0
2024-04-11 00:05:00,2024,4,11,5,2202,0,5
2024-04-11 00:10:00,2024,4,11,10,2115,0,10
2024-04-11 00:15:00,2024,4,11,15,2106,0,15
2024-04-11 00:20:00,2024,4,11,20,2209,0,20
2024-04-11 00:25:00,2024,4,11,25,2205,0,25
2024-04-11 00:30:00,2024,4,11,30,2364,0,30
2024-04-11 00:35:00,2024,4,11,35,2588,0,35
2024-04-11 00:40:00,2024,4,11,40,2850,0,40
2024-04-11 00:45:00,2024,4,11,45,3028,0,45
2024-04-11 00:50:00,2024,4,11,50,3092,0,50
2024-04-11 00:55:00,2024,4,11,55,3085,0,55
2024-04-11 01:00:00,2024,4,11,60,2945,1,0
2024-04-11 01:05:00,2024,4,11,65,2922,1,5
2024-04-11 01:10:00,2024,4,11,70,2874,1,10
2024-04-11 01:15:00,2024,4,11,75,2807,1,15
2024-04-11 01:20:00,2024,4,11,80,2787,1,20
2024-04-11 01:25:00,2024,4,11,85,2795,1,25
2024-04-11 01:30:00,2024,4,11,90,3079,1,30
2024-04-11 01:35:00,2024,4,11,95,3310,1,35
2024-04-11 01:40:00,2024,4,11,100,3199,1,40
2024-04-11 01:45:00,2024,4,11,105,2989,1,45
2024-04-11 01:50:00,2024,4,11,110,2640,1,50
2024-04-11 01:55:00,2024,4,11,115,2399,1,55
2024-04-12 00:00:00,2024,4,12,0,2195,0,0
2024-04-12 00:05:00,2024,4,12,5,2049,0,5
2024-04-12 00:10:00,2024,4,12,10,1966,0,10
2024-04-12 00:15:00,2024,4,12,15,1953,0,15
2024-04-12 00:20:00,2024,4,12,20,1981,0,20
2024-04-12 00:25:00,2024,4,12,25,1963,0,25
2024-04-12 00:30:00,2024,4,12,30,1985,0,30
2024-04-12 00:35:00,2024,4,12,35,2206,0,35
2024-04-12 00:40:00,2024,4,12,40,2438,0,40
2024-04-12 00:45:00,2024,4,12,45,2551,0,45
2024-04-12 00:50:00,2024,4,12,50,2617,0,50
2024-04-12 00:55:00,2024,4,12,55,2619,0,55
2024-04-12 01:00:00,2024,4,12,60,2608,1,0
2024-04-12 01:05:00,2024,4,12,65,2584,1,5
2024-04-12 01:10:00,2024,4,12,70,2540,1,10
2024-04-12 01:15:00,2024,4,12,75,2489,1,15
2024-04-12 01:20:00,2024,4,12,80,2531,1,20
2024-04-12 01:25:00,2024,4,12,85,2597,1,25
2024-04-12 01:30:00,2024,4,12,90,2913,1,30
2024-04-12 01:35:00,2024,4,12,95,3238,1,35
2024-04-12 01:40:00,2024,4,12,100,3170,1,40
2024-04-12 01:45:00,2024,4,12,105,2828,1,45
2024-04-12 01:50:00,2024,4,12,110,2557,1,50
2024-04-12 01:55:00,2024,4,12,115,2261,1,55
2024-04-13 00:00:00,2024,4,13,0,2082,0,0
2024-04-13 00:05:00,2024,4,13,5,1993,0,5
2024-04-13 00:10:00,2024,4,13,10,1969,0,10
2024-04-13 00:15:00,2024,4,13,15,2046,0,15
2024-04-13 00:20:00,2024,4,13,20,2316,0,20
2024-04-13 00:25:00,2024,4,13,25,2571,0,25
2024-04-13 00:30:00,2024,4,13,30,2902,0,30
2024-04-13 00:35:00,2024,4,13,35,3228,0,35
2024-04-13 00:40:00,2024,4,13,40,3472,0,40
2024-04-13 00:45:00,2024,4,13,45,3706,0,45
2024-04-13 00:50:00,2024,4,13,50,3781,0,50
2024-04-13 00:55:00,2024,4,13,55,3794,0,55
2024-04-13 01:00:00,2024,4,13,60,3825,1,0
2024-04-13 01:05:00,2024,4,13,65,3823,1,5
2024-04-13 01:10:00,2024,4,13,70,3695,1,10
2024-04-13 01:15:00,2024,4,13,75,3607,1,15
2024-04-13 01:20:00,2024,4,13,80,3453,1,20
2024-04-13 01:25:00,2024,4,13,85,3300,1,25
2024-04-13 01:30:00,2024,4,13,90,3519,1,30
2024-04-13 01:35:00,2024,4,13,95,3843,1,35
2024-04-13 01:40:00,2024,4,13,100,3522,1,40
2024-04-13 01:45:00,2024,4,13,105,3202,1,45
2024-04-13 01:50:00,2024,4,13,110,2777,1,50
2024-04-13 01:55:00,2024,4,13,115,2468,1,55
2024-04-14 00:00:00,2024,4,14,0,2288,0,0
2024-04-14 00:05:00,2024,4,14,5,2130,0,5
2024-04-14 00:10:00,2024,4,14,10,2087,0,10
2024-04-14 00:15:00,2024,4,14,15,2178,0,15
2024-04-14 00:20:00,2024,4,14,20,2433,0,20
2024-04-14 00:25:00,2024,4,14,25,2648,0,25
2024-04-14 00:30:00,2024,4,14,30,2976,0,30
2024-04-14 00:35:00,2024,4,14,35,3316,0,35
2024-04-14 00:40:00,2024,4,14,40,3576,0,40
2024-04-14 00:45:00,2024,4,14,45,3784,0,45
2024-04-14 00:50:00,2024,4,14,50,4012,0,50
2024-04-14 00:55:00,2024,4,14,55,4107,0,55
2024-04-14 01:00:00,2024,4,14,60,4151,1,0
2024-04-14 01:05:00,2024,4,14,65,4226,1,5
2024-04-14 01:10:00,2024,4,14,70,4186,1,10
2024-04-14 01:15:00,2024,4,14,75,4052,1,15
2024-04-14 01:20:00,2024,4,14,80,3954,1,20
2024-04-14 01:25:00,2024,4,14,85,3671,1,25
2024-04-14 01:30:00,2024,4,14,90,3909,1,30
2024-04-14 01:35:00,2024,4,14,95,4121,1,35
2024-04-14 01:40:00,2024,4,14,100,3655,1,40
2024-04-14 01:45:00,2024,4,14,105,3281,1,45
2024-04-14 01:50:00,2024,4,14,110,2805,1,50
2024-04-14 01:55:00,2024,4,14,115,2393,1,55
2024-04-15 00:00:00,2024,4,15,0,2185,0,0
2024-04-15 00:05:00,2024,4,15,5,2048,0,5
2024-04-15 00:10:00,2024,4,15,10,1961,0,10
2024-04-15 00:15:00,2024,4,15,15,2008,0,15
2024-04-15 00:20:00,2024,4,15,20,2344,0,20
2024-04-15 00:25:00,2024,4,15,25,2546,0,25
2024-04-15 00:30:00,2024,4,15,30,2884,0,30
2024-04-15 00:35:00,2024,4,15,35,3244,0,35
2024-04-15 00:40:00,2024,4,15,40,3524,0,40
2024-04-15 00:45:00,2024,4,15,45,3878,0,45
2024-04-15 00:50:00,2024,4,15,50,4123,0,50
2024-04-15 00:55:00,2024,4,15,55,4283,0,55
2024-04-15 01:00:00,2024,4,15,60,4337,1,0
2024-04-15 01:05:00,2024,4,15,65,4388,1,5
2024-04-15 01:10:00,2024,4,15,70,4334,1,10
2024-04-15 01:15:00,2024,4,15,75,4234,1,15
2024-04-15 01:20:00,2024,4,15,80,3953,1,20
2024-04-15 01:25:00,2024,4,15,85,3587,1,25
2024-04-15 01:30:00,2024,4,15,90,3676,1,30
2024-04-15 01:35:00,2024,4,15,95,3917,1,35
2024-04-15 01:40:00,2024,4,15,100,3557,1,40
2024-04-15 01:45:00,2024,4,15,105,3112,1,45
2024-04-15 01:50:00,2024,4,15,110,2638,1,50
2024-04-15 01:55:00,2024,4,15,115,2411,1,55
2024-04-16 00:00:00,2024,4,16,0,2279,0,0
2024-04-16 00:05:00,2024,4,16,5,2133,0,5
2024-04-16 00:10:00,2024,4,16,10,2074,0,10
2024-04-16 00:15:00,2024,4,16,15,2124,0,15
2024-04-16 00:20:00,2024,4,16,20,2368,0,20
2024-04-16 00:25:00,2024,4,16,25,2651,0,25
2024-04-16 00:30:00,2024,4,16,30,3051,0,30
2024-04-16 00:35:00,2024,4,16,35,3405,0,35
2024-04-16 00:40:00,2024,4,16,40,3841,0,40
2024-04-16 00:45:00,2024,4,16,45,4213,0,45
2024-04-16 00:50:00,2024,4,16,50,4391,0,50
2024-04-16 00:55:00,2024,4,16,55,4479,0,55
2024-04-16 01:00:00,2024,4,16,60,4569,1,0
2024-04-16 01:05:00,2024,4,16,65,4576,1,5
2024-04-16 01:10:00,2024,4,16,70,4555,1,10
2024-04-16 01:15:00,2024,4,16,75,4466,1,15
2024-04-16 01:20:00,2024,4,16,80,4263,1,20
2024-04-16 01:25:00,2024,4,16,85,3849,1,25
2024-04-16 01:30:00,2024,4,16,90,3852,1,30
2024-04-16 01:35:00,2024,4,16,95,4175,1,35
2024-04-16 01:40:00,2024,4,16,100,3756,1,40
2024-04-16 01:45:00,2024,4,16,105,3251,1,45
2024-04-16 01:50:00,2024,4,16,110,2779,1,50
2024-04-16 01:55:00,2024,4,16,115,2521,1,55
2024-04-17 00:00:00,2024,4,17,0,2333,0,0
2024-04-17 00:05:00,2024,4,17,5,2220,0,5
2024-04-17 00:10:00,2024,4,17,10,2101,0,10
2024-04-17 00:15:00,2024,4,17,15,2187,0,15
2024-04-17 00:20:00,2024,4,17,20,2401,0,20
2024-04-17 00:25:00,2024,4,17,25,2728,0,25
2024-04-17 00:30:00,2024,4,17,30,3084,0,30
2024-04-17 00:35:00,2024,4,17,35,3428,0,35
2024-04-17 00:40:00,2024,4,17,40,3786,0,40
2024-04-17 00:45:00,2024,4,17,45,4059,0,45
2024-04-17 00:50:00,2024,4,17,50,4286,0,50
2024-04-17 00:55:00,2024,4,17,55,4295,0,55
2024-04-17 01:00:00,2024,4,17,60,4354,1,0
2024-04-17 01:05:00,2024,4,17,65,4314,1,5
2024-04-17 01:10:00,2024,4,17,70,4190,1,10
2024-04-17 01:15:00,2024,4,17,75,4030,1,15
2024-04-17 01:20:00,2024,4,17,80,3645,1,20
2024-04-17 01:25:00,2024,4,17,85,3396,1,25
2024-04-17 01:30:00,2024,4,17,90,3461,1,30
2024-04-17 01:35:00,2024,4,17,95,3832,1,35
2024-04-17 01:40:00,2024,4,17,100,3511,1,40
2024-04-17 01:45:00,2024,4,17,105,3213,1,45
2024-04-17 01:50:00,2024,4,17,110,2848,1,50
2024-04-17 01:55:00,2024,4,17,115,2464,1,55
2024-04-18 00:00:00,2024,4,18,0,2326,0,0
2024-04-18 00:05:00,2024,4,18,5,2166,0,5
2024-04-18 00:10:00,2024,4,18,10,2065,0,10
2024-04-18 00:15:00,2024,4,18,15,2059,0,15
2024-04-18 00:20:00,2024,4,18,20,2173,0,20
2024-04-18 00:25:00,2024,4,18,25,2152,0,25
2024-04-18 00:30:00,2024,4,18,30,2338,0,30
2024-04-18 00:35:00,2024,4,18,35,2639,0,35
2024-04-18 00:40:00,2024,4,18,40,2904,0,40
2024-04-18 00:45:00,2024,4,18,45,3160,0,45
2024-04-18 00:50:00,2024,4,18,50,3168,0,50
2024-04-18 00:55:00,2024,4,18,55,3209,0,55
2024-04-18 01:00:00,2024,4,18,60,3144,1,0
2024-04-18 01:05:00,2024,4,18,65,3061,1,5
2024-04-18 01:10:00,2024,4,18,70,3021,1,10
2024-04-18 01:15:00,2024,4,18,75,2992,1,15
2024-04-18 01:20:00,2024,4,18,80,2963,1,20
2024-04-18 01:25:00,2024,4,18,85,2911,1,25
2024-04-18 01:30:00,2024,4,18,90,3189,1,30
2024-04-18 01:35:00,2024,4,18,95,3447,1,35
2024-04-18 01:40:00,2024,4,18,100,3308,1,40
2024-04-18 01:45:00,2024,4,18,105,3058,1,45
2024-04-18 01:50:00,2024,4,18,110,2593,1,50
2024-04-18 01:55:00,2024,4,18,115,2454,1,55
2024-04-19 00:00:00,2024,4,19,0,2286,0,0
2024-04-19 00:05:00,2024,4,19,5,2154,0,5
2024-04-19 00:10:00,2024,4,19,10,2042,0,10
2024-04-19 00:15:00,2024,4,19,15,2018,0,15
2024-04-19 00:20:00,2024,4,19,20,2031,0,20
2024-04-19 00:25:00,2024,4,19,25,1992,0,25
2024-04-19 00:30:00,2024,4,19,30,2112,0,30
2024-04-19 00:35:00,2024,4,19,35,2313,0,35
2024-04-19 00:40:00,2024,4,19,40,2560,0,40
2024-04-19 00:45:00,2024,4,19,45,2706,0,45
2024-04-19 00:50:00,2024,4,19,50,2774,0,50
2024-04-19 00:55:00,2024,4,19,55,2821,0,55
2024-04-19 01:00:00,2024,4,19,60,2819,1,0
2024-04-19 01:05:00,2024,4,19,65,2800,1,5
2024-04-19 01:10:00,2024,4,19,70,2801,1,10
2024-04-19 01:15:00,2024,4,19,75,2813,1,15
2024-04-19 01:20:00,2024,4,19,80,2869,1,20
2024-04-19 01:25:00,2024,4,19,85,2876,1,25
2024-04-19 01:30:00,2024,4,19,90,3205,1,30
2024-04-19 01:35:00,2024,4,19,95,3549,1,35
2024-04-19 01:40:00,2024,4,19,100,3325,1,40
2024-04-19 01:45:00,2024,4,19,105,3023,1,45
2024-04-19 01:50:00,2024,4,19,110,2625,1,50
2024-04-19 01:55:00,2024,4,19,115,2332,1,55
2024-04-20 00:00:00,2024,4,20,0,2147,0,0
2024-04-20 00:05:00,2024,4,20,5,2051,0,5
2024-04-20 00:10:00,2024,4,20,10,2020,0,10
2024-04-20 00:15:00,2024,4,20,15,2119,0,15
2024-04-20 00:20:00,2024,4,20,20,2450,0,20
2024-04-20 00:25:00,2024,4,20,25,2655,0,25
2024-04-20 00:30:00,2024,4,20,30,3004,0,30
2024-04-20 00:35:00,2024,4,20,35,3386,0,35
2024-04-20 00:40:00,2024,4,20,40,3604,0,40
2024-04-20 00:45:00,2024,4,20,45,3857,0,45
2024-04-20 00:50:00,2024,4,20,50,4066,0,50
2024-04-20 00:55:00,2024,4,20,55,4166,0,55
2024-04-20 01:00:00,2024,4,20,60,4152,1,0
2024-04-20 01:05:00,2024,4,20,65,4158,1,5
2024-04-20 01:10:00,2024,4,20,70,4079,1,10
2024-04-20 01:15:00,2024,4,20,75,3929,1,15
2024-04-20 01:20:00,2024,4,20,80,3721,1,20
2024-04-20 01:25:00,2024,4,20,85,3465,1,25
2024-04-20 01:30:00,2024,4,20,90,3617,1,30
2024-04-20 01:35:00,2024,4,20,95,3951,1,35
2024-04-20 01:40:00,2024,4,20,100,3541,1,40
2024-04-20 01:45:00,2024,4,20,105,3141,1,45
2024-04-20 01:50:00,2024,4,20,110,2862,1,50
2024-04-20 01:55:00,2024,4,20,115,2408,1,55
2024-04-21 00:00:00,2024,4,21,0,2264,0,0
2024-04-21 00:05:00,2024,4,21,5,2103,0,5
2024-04-21 00:10:00,2024,4,21,10,2029,0,10
2024-04-21 00:15:00,2024,4,21,15,2131,0,15
2024-04-21 00:20:00,2024,4,21,20,2406,0,20
2024-04-21 00:25:00,2024,4,21,25,2688,0,25
2024-04-21 00:30:00,2024,4,21,30,3125,0,30
2024-04-21 00:35:00,2024,4,21,35,3438,0,35
2024-04-21 00:40:00,2024,4,21,40,3654,0,40
2024-04-21 00:45:00,2024,4,21,45,3948,0,45
2024-04-21 00:50:00,2024,4,21,50,4075,0,50
2024-04-21 00:55:00,2024,4,21,55,4095,0,55
2024-04-21 01:00:00,2024,4,21,60,4073,1,0
2024-04-21 01:05:00,2024,4,21,65,4062,1,5
2024-04-21 01:10:00,2024,4,21,70,3995,1,10
2024-04-21 01:15:00,2024,4,21,75,3773,1,15
2024-04-21 01:20:00,2024,4,21,80,3715,1,20
2024-04-21 01:25:00,2024,4,21,85,3661,1,25
2024-04-21 01:30:00,2024,4,21,90,3947,1,30
2024-04-21 01:35:00,2024,4,21,95,4105,1,35
2024-04-21 01:40:00,2024,4,21,100,3739,1,40
2024-04-21 01:45:00,2024,4,21,105,3256,1,45
2024-04-21 01:50:00,2024,4,21,110,2762,1,50
2024-04-21 01:55:00,2024,4,21,115,2479,1,55
2024-04-22 00:00:00,2024,4,22,0,2295,0,0
2024-04-22 00:05:00,2024,4,22,5,2122,0,5
2024-04-22 00:10:00,2024,4,22,10,2072,0,10
2024-04-22 00:15:00,2024,4,22,15,2146,0,15
2024-04-22 00:20:00,2024,4,22,20,2448,0,20
2024-04-22 00:25:00,2024,4,22,25,2726,0,25
2024-04-22 00:30:00,2024,4,22,30,3145,0,30
2024-04-22 00:35:00,2024,4,22,35,3496,0,35
2024-04-22 00:40:00,2024,4,22,40,3778,0,40
2024-04-22 00:45:00,2024,4,22,45,4042,0,45
2024-04-22 00:50:00,2024,4,22,50,4169,0,50
2024-04-22 00:55:00,2024,4,22,55,4160,0,55
2024-04-22 01:00:00,2024,4,22,60,4184,1,0
2024-04-22 01:05:00,2024,4,22,65,4156,1,5
2024-04-22 01:10:00,2024,4,22,70,4063,1,10
2024-04-22 01:15:00,2024,4,22,75,3923,1,15
2024-04-22 01:20:00,2024,4,22,80,3707,1,20
2024-04-22 01:25:00,2024,4,22,85,3641,1,25
2024-04-22 01:30:00,2024,4,22,90,3981,1,30
2024-04-22 01:35:00,2024,4,22,95,4093,1,35
2024-04-22 01:40:00,2024,4,22,100,3718,1,40
2024-04-22 01:45:00,2024,4,22,105,3306,1,45
2024-04-22 01:50:00,2024,4,22,110,2812,1,50
2024-04-22 01:55:00,2024,4,22,115,2484,1,55
2024-04-23 00:00:00,2024,4,23,0,2307,0,0
2024-04-23 00:05:00,2024,4,23,5,2149,0,5
2024-04-23 00:10:00,2024,4,23,10,2083,0,10
2024-04-23 00:15:00,2024,4,23,15,2161,0,15
2024-04-23 00:20:00,2024,4,23,20,2396,0,20
2024-04-23 00:25:00,2024,4,23,25,2743,0,25
2024-04-23 00:30:00,2024,4,23,30,3253,0,30
2024-04-23 00:35:00,2024,4,23,35,3591,0,35
2024-04-23 00:40:00,2024,4,23,40,3991,0,40
2024-04-23 00:45:00,2024,4,23,45,4199,0,45
2024-04-23 00:50:00,2024,4,23,50,4300,0,50
2024-04-23 00:55:00,2024,4,23,55,4319,0,55
2024-04-23 01:00:00,2024,4,23,60,4362,1,0
2024-04-23 01:05:00,2024,4,23,65,4360,1,5
2024-04-23 01:10:00,2024,4,23,70,4277,1,10
2024-04-23 01:15:00,2024,4,23,75,4141,1,15
2024-04-23 01:20:00,2024,4,23,80,3810,1,20
2024-04-23 01:25:00,2024,4,23,85,3570,1,25
2024-04-23 01:30:00,2024,4,23,90,3701,1,30
2024-04-23 01:35:00,2024,4,23,95,4087,1,35
2024-04-23 01:40:00,2024,4,23,100,3760,1,40
2024-04-23 01:45:00,2024,4,23,105,3274,1,45
2024-04-23 01:50:00,2024,4,23,110,2833,1,50
2024-04-23 01:55:00,2024,4,23,115,2487,1,55
2024-04-24 00:00:00,2024,4,24,0,2282,0,0
2024-04-24 00:05:00,2024,4,24,5,2141,0,5
2024-04-24 00:10:00,2024,4,24,10,2090,0,10
2024-04-24 00:15:00,2024,4,24,15,2181,0,15
2024-04-24 00:20:00,2024,4,24,20,2391,0,20
2024-04-24 00:25:00,2024,4,24,25,2765,0,25
2024-04-24 00:30:00,2024,4,24,30,3226,0,30
2024-04-24 00:35:00,2024,4,24,35,3564,0,35
2024-04-24 00:40:00,2024,4,24,40,3830,0,40
2024-04-24 00:45:00,2024,4,24,45,4116,0,45
2024-04-24 00:50:00,2024,4,24,50,4220,0,50
2024-04-24 00:55:00,2024,4,24,55,4238,0,55
2024-04-24 01:00:00,2024,4,24,60,4235,1,0
2024-04-24 01:05:00,2024,4,24,65,4162,1,5
2024-04-24 01:10:00,2024,4,24,70,3985,1,10
2024-04-24 01:15:00,2024,4,24,75,3816,1,15
2024-04-24 01:20:00,2024,4,24,80,3669,1,20
2024-04-24 01:25:00,2024,4,24,85,3525,1,25
2024-04-24 01:30:00,2024,4,24,90,3711,1,30
2024-04-24 01:35:00,2024,4,24,95,3871,1,35
2024-04-24 01:40:00,2024,4,24,100,3595,1,40
2024-04-24 01:45:00,2024,4,24,105,3273,1,45
2024-04-24 01:50:00,2024,4,24,110,2916,1,50
2024-04-24 01:55:00,2024,4,24,115,2573,1,55
2024-04-25 00:00:00,2024,4,25,0,2356,0,0
2024-04-25 00:05:00,2024,4,25,5,2234,0,5
2024-04-25 00:10:00,2024,4,25,10,2138,0,10
2024-04-25 00:15:00,2024,4,25,15,2105,0,15
2024-04-25 00:20:00,2024,4,25,20,2241,0,20
2024-04-25 00:25:00,2024,4,25,25,2218,0,25
2024-04-25 00:30:00,2024,4,25,30,2389,0,30
2024-04-25 00:35:00,2024,4,25,35,2700,0,35
2024-04-25 00:40:00,2024,4,25,40,3066,0,40
2024-04-25 00:45:00,2024,4,25,45,3243,0,45
2024-04-25 00:50:00,2024,4,25,50,3366,0,50
2024-04-25 00:55:00,2024,4,25,55,3380,0,55
2024-04-25 01:00:00,2024,4,25,60,3299,1,0
2024-04-25 01:05:00,2024,4,25,65,3259,1,5
2024-04-25 01:10:00,2024,4,25,70,3180,1,10
2024-04-25 01:15:00,2024,4,25,75,3136,1,15
2024-04-25 01:20:00,2024,4,25,80,3106,1,20
2024-04-25 01:25:00,2024,4,25,85,3077,1,25
2024-04-25 01:30:00,2024,4,25,90,3207,1,30
2024-04-25 01:35:00,2024,4,25,95,3491,1,35
2024-04-25 01:40:00,2024,4,25,100,3350,1,40
2024-04-25 01:45:00,2024,4,25,105,3090,1,45
2024-04-25 01:50:00,2024,4,25,110,2753,1,50
2024-04-25 01:55:00,2024,4,25,115,2409,1,55
2024-04-26 00:00:00,2024,4,26,0,2207,0,0
2024-04-26 00:05:00,2024,4,26,5,2033,0,5
2024-04-26 00:10:00,2024,4,26,10,1960,0,10
2024-04-26 00:15:00,2024,4,26,15,1945,0,15
2024-04-26 00:20:00,2024,4,26,20,1955,0,20
2024-04-26 00:25:00,2024,4,26,25,1942,0,25
2024-04-26 00:30:00,2024,4,26,30,2017,0,30
2024-04-26 00:35:00,2024,4,26,35,2267,0,35
2024-04-26 00:40:00,2024,4,26,40,2542,0,40
2024-04-26 00:45:00,2024,4,26,45,2709,0,45
2024-04-26 00:50:00,2024,4,26,50,2890,0,50
2024-04-26 00:55:00,2024,4,26,55,2953,0,55
2024-04-26 01:00:00,2024,4,26,60,3026,1,0
2024-04-26 01:05:00,2024,4,26,65,3074,1,5
2024-04-26 01:10:00,2024,4,26,70,3081,1,10
2024-04-26 01:15:00,2024,4,26,75,3054,1,15
2024-04-26 01:20:00,2024,4,26,80,3033,1,20
2024-04-26 01:25:00,2024,4,26,85,3062,1,25
2024-04-26 01:30:00,2024,4,26,90,3247,1,30
2024-04-26 01:35:00,2024,4,26,95,3555,1,35
2024-04-26 01:40:00,2024,4,26,100,3384,1,40
2024-04-26 01:45:00,2024,4,26,105,3042,1,45
2024-04-26 01:50:00,2024,4,26,110,2645,1,50
2024-04-26 01:55:00,2024,4,26,115,2371,1,55
2024-04-27 00:00:00,2024,4,27,0,2189,0,0
2024-04-27 00:05:00,2024,4,27,5,2028,0,5
2024-04-27 00:10:00,2024,4,27,10,2001,0,10
2024-04-27 00:15:00,2024,4,27,15,2038,0,15
2024-04-27 00:20:00,2024,4,27,20,2309,0,20
2024-04-27 00:25:00,2024,4,27,25,2615,0,25
2024-04-27 00:30:00,2024,4,27,30,2996,0,30
2024-04-27 00:35:00,2024,4,27,35,3368,0,35
2024-04-27 00:40:00,2024,4,27,40,3673,0,40
2024-04-27 00:45:00,2024,4,27,45,3943,0,45
2024-04-27 00:50:00,2024,4,27,50,4109,0,50
2024-04-27 00:55:00,2024,4,27,55,4230,0,55
2024-04-27 01:00:00,2024,4,27,60,4376,1,0
2024-04-27 01:05:00,2024,4,27,65,4419,1,5
2024-04-27 01:10:00,2024,4,27,70,4384,1,10
2024-04-27 01:15:00,2024,4,27,75,4296,1,15
2024-04-27 01:20:00,2024,4,27,80,4070,1,20
2024-04-27 01:25:00,2024,4,27,85,3790,1,25
2024-04-27 01:30:00,2024,4,27,90,3865,1,30
2024-04-27 01:35:00,2024,4,27,95,4167,1,35
2024-04-27 01:40:00,2024,4,27,100,3789,1,40
2024-04-27 01:45:00,2024,4,27,105,3290,1,45
2024-04-27 01:50:00,2024,4,27,110,2843,1,50
2024-04-27 01:55:00,2024,4,27,115,2529,1,55
2024-04-28 00:00:00,2024,4,28,0,2363,0,0
2024-04-28 00:05:00,2024,4,28,5,2224,0,5
2024-04-28 00:10:00,2024,4,28,10,2160,0,10
2024-04-28 00:15:00,2024,4,28,15,2211,0,15
2024-04-28 00:20:00,2024,4,28,20,2474,0,20
2024-04-28 00:25:00,2024,4,28,25,2811,0,25
2024-04-28 00:30:00,2024,4,28,30,3218,0,30
2024-04-28 00:35:00,2024,4,28,35,3568,0,35
2024-04-28 00:40:00,2024,4,28,40,3944,0,40
2024-04-28 00:45:00,2024,4,28,45,4252,0,45
2024-04-28 00:50:00,2024,4,28,50,4374,0,50
2024-04-28 00:55:00,2024,4,28,55,4343,0,55
2024-04-28 01:00:00,2024,4,28,60,4304,1,0
2024-04-28 01:05:00,2024,4,28,65,4692,1,5
2024-04-28 01:10:00,2024,4,28,70,4669,1,10
2024-04-28 01:15:00,2024,4,28,75,4604,1,15
2024-04-28 01:20:00,2024,4,28,80,4276,1,20
2024-04-28 01:25:00,2024,4,28,85,3968,1,25
2024-04-28 01:30:00,2024,4,28,90,4131,1,30
2024-04-28 01:35:00,2024,4,28,95,4346,1,35
2024-04-28 01:40:00,2024,4,28,100,3973,1,40
2024-04-28 01:45:00,2024,4,28,105,3402,1,45
2024-04-28 01:50:00,2024,4,28,110,2931,1,50
2024-04-28 01:55:00,2024,4,28,115,2574,1,55
2024-04-29 00:00:00,2024,4,29,0,2384,0,0
2024-04-29 00:05:00,2024,4,29,5,2278,0,5
2024-04-29 00:10:00,2024,4,29,10,2222,0,10
2024-04-29 00:15:00,2024,4,29,15,2305,0,15
2024-04-29 00:20:00,2024,4,29,20,2518,0,20
2024-04-29 00:25:00,2024,4,29,25,2897,0,25
2024-04-29 00:30:00,2024,4,29,30,3230,0,30
2024-04-29 00:35:00,2024,4,29,35,3434,0,35
2024-04-29 00:40:00,2024,4,29,40,3752,0,40
2024-04-29 00:45:00,2024,4,29,45,4247,0,45
2024-04-29 00:50:00,2024,4,29,50,4341,0,50
2024-04-29 00:55:00,2024,4,29,55,4329,0,55
2024-04-29 01:00:00,2024,4,29,60,4369,1,0
2024-04-29 01:05:00,2024,4,29,65,4351,1,5
2024-04-29 01:10:00,2024,4,29,70,4325,1,10
2024-04-29 01:15:00,2024,4,29,75,4196,1,15
2024-04-29 01:20:00,2024,4,29,80,3982,1,20
2024-04-29 01:25:00,2024,4,29,85,3807,1,25
2024-04-29 01:30:00,2024,4,29,90,4044,1,30
2024-04-29 01:35:00,2024,4,29,95,4209,1,35
2024-04-29 01:40:00,2024,4,29,100,3867,1,40
2024-04-29 01:45:00,2024,4,29,105,3333,1,45
2024-04-29 01:50:00,2024,4,29,110,2908,1,50
2024-04-29 01:55:00,2024,4,29,115,2554,1,55
2024-04-30 00:00:00,2024,4,30,0,2417,0,0
2024-04-30 00:05:00,2024,4,30,5,2271,0,5
2024-04-30 00:10:00,2024,4,30,10,2245,0,10
2024-04-30 00:15:00,2024,4,30,15,2284,0,15
