"Year","Month","Day","Period","1","2","3"
2020,4,7,"2",961.399059871351,1004.43097749095,1111.23853211009
2020,4,7,"3",956.463384463137,999.944907917519,1107.63207845618
2020,4,7,"4",973.385700148441,1004.87958444829,1109.43530528314
2020,4,7,"5",1031.90870856012,1028.65575318747,1127.91838025941
2020,4,7,"6",1113.34735279565,1058.71241932945,1233.40714963619
2020,4,7,"7",1162.70410687778,1066.78734456162,1369.55077507118
2020,4,7,"8",1180.68406729342,1102.22729419172,1519.66940841506
2020,4,7,"9",1196.90128649184,1141.7047064379,1659.41948750395
2020,4,7,"10",1218.05418109847,1165.03226821974,1775.27681113572
2020,4,7,"11",1237.79688273132,1204.50968046592,1845.15185068016
2020,4,7,"12",1256.83448787729,1220.65953093027,1858.67605188232
2020,4,7,"13",1258.24468085106,1235.91216747993,1837.03732995887
2020,4,7,"14",1264.9430974765,1243.08987879742,1827.11958241063
2020,4,7,"15",1256.83448787729,1239.94963009602,1788.80101233787
2020,4,7,"16",1254.71919841663,1241.29545096805,1770.31793736159
2020,4,7,"17",1260.35997031173,1230.08027703447,1733.35178740905
2020,4,7,"18",1282.21796140524,1243.9870927121,1731.54856058209
2020,4,7,"19",1360.13112320633,1390.68156776326,1935.76399873458
2020,4,7,"20",1356.95818901534,1398.30788603809,1946.5833596963
2020,4,7,"21",1292.08931222167,1305.89485282544,1718.47516608668
2020,4,7,"22",1163.05665512123,1183.87376042814,1471.88389750079
2020,4,7,"23",1057.99727857496,1094.60097591689,1249.18538437203
2020,4,7,"24",1009.34562097971,1037.17928537699,1178.85953812085
2020,4,8,"1",977.968827313211,1010.71147489375,1132.4264473268
2020,4,8,"2",962.809252845126,999.496300960176,1117.09901929769
2020,4,8,"3",960.341415141019,994.561624429403,1111.68933881683
2020,4,8,"4",974.090796635329,998.150480088147,1115.74659917748
2020,4,8,"5",1038.959673429,1020.13222099795,1152.26194242328
2020,4,8,"6",1130.26966848095,1051.53470801196,1268.57007276178
2020,4,8,"7",1182.09426026719,1058.26381237211,1417.78709269219
2020,4,8,"8",1208.18283028204,1078.89973240989,1518.76779500158
2020,4,8,"9",1199.36912419594,1107.61057767984,1644.54286618159
2020,4,8,"10",1183.15190499753,1130.48953250433,1737.40904776969
2020,4,8,"11",1172.92800593765,1135.4242090351,1778.88326478962
2020,4,8,"12",1172.57545769421,1134.07838816307,1745.52356849098
2020,4,8,"13",1178.9213260762,1131.83535337636,1723.4340398608
2020,4,8,"14",1173.98565066799,1119.7229655281,1694.13160392281
2020,4,8,"15",1171.87036120732,1108.50779159452,1657.616260677
2020,4,8,"16",1186.67738743196,1119.7229655281,1609.83074976273
2020,4,8,"17",1184.91464621475,1118.82575161341,1571.96298639671
2020,4,8,"18",1216.99653636813,1157.40594994491,1552.12749130022
2020,4,8,"19",1312.88965858486,1302.30599716669,1720.27839291363
2020,4,8,"20",1292.44186046512,1317.55863371635,1888.42929452705
2020,4,8,"21",1228.63062840178,1258.34251534708,1725.23726668776
2020,4,8,"22",1120.39831766452,1159.64898473162,1535.89844985764
2020,4,8,"23",1025.91538842157,1078.0025184952,1285.2499209111
2020,4,8,"24",981.141761504206,1036.2820714623,1178.85953812085
2020,4,9,"1",962.456704601682,1022.37525578467,1136.93451439418
2020,4,9,"2",953.99554675903,1015.64615142452,1118.00063271117
2020,4,9,"3",961.751608114795,1016.09475838187,1113.94337235052
2020,4,9,"4",985.019792182088,1027.30993231544,1122.05789307181
2020,4,9,"5",1066.10588817417,1072.17062804974,1154.51597595698
2020,4,9,"6",1175.04329539832,1121.06878640013,1270.82410629548
2020,4,9,"7",1207.47773379515,1122.41460727215,1383.97658968681
2020,4,9,"8",1180.33151904998,1134.97560207776,1496.6782663714
2020,4,9,"9",1159.53117268679,1150.22823862742,1594.05251502689
2020,4,9,"10",1161.29391390401,1127.79789076027,1649.50173995571
2020,4,9,"11",1152.48020781791,1132.2839603337,1678.8041758937
2020,4,9,"12",1140.84611578427,1135.4242090351,1672.49288199937
2020,4,9,"13",1136.96808510638,1139.46167165119,1680.60740272066
2020,4,9,"14",1133.0900544285,1138.11585077916,1674.29610882632
2020,4,9,"15",1128.50692726373,1137.66724382182,1661.22271433091
2020,4,9,"16",1139.78847105393,1137.66724382182,1589.99525466624
2020,4,9,"17",1151.77511133102,1138.5644577365,1530.48876937678
2020,4,9,"18",1178.21622958931,1150.22823862742,1462.86776336602
2020,4,9,"19",1278.69247897081,1282.5672910436,1663.02594115786
2020,4,9,"20",1269.52622464127,1312.62395718558,1815.39860803543
2020,4,9,"21",1215.9388916378,1245.33291358413,1670.68965517241
2020,4,9,"22",1110.17441860465,1147.98520384071,1466.02341031319
2020,4,9,"23",1025.91538842157,1068.13316543365,1242.8740904777
2020,4,9,"24",977.616279069767,1030.0015740595,1188.32647896235
2020,4,10,"1",959.988866897575,1014.30033055249,1138.28693451439
2020,4,10,"2",953.99554675903,1004.87958444829,1126.11515343246
2020,4,10,"3",952.232805541811,1001.73933574689,1115.29579247074
2020,4,10,"4",979.731568530431,1010.26286793641,1118.90224612464
2020,4,10,"5",1060.81766452251,1043.90838973713,1161.27807655805
2020,4,10,"6",1156.35823849579,1072.17062804974,1299.67573552673
2020,4,10,"7",1192.31815932707,1082.93719502597,1461.96614995255
2020,4,10,"8",1176.10094012865,1106.26475680781,1602.16703574818
2020,4,10,"9",1159.53117268679,1128.24649771761,1698.63967099019
2020,4,10,"10",1166.22958931222,1132.73256729104,1787.89939892439
2020,4,10,"11",1168.34487877288,1147.08798992602,1863.63492565644
2020,4,10,"12",1166.93468579911,1162.34062647568,1841.09459031952
2020,4,10,"13",1182.44680851064,1172.20997953723,1819.00506168934
2020,4,10,"14",1185.26719445819,1172.20997953723,1802.32521354002
2020,4,10,"15",1188.79267689263,1176.69604911066,1761.75260993357
2020,4,10,"16",1201.13186541316,1164.13505430505,1644.54286618159
2020,4,10,"17",1202.54205838694,1159.64898473162,1540.40651692502
2020,4,10,"18",1202.54205838694,1166.37808909177,1454.75324264473
2020,4,10,"19",1277.63483424047,1275.38957972611,1642.73963935463
2020,4,10,"20",1255.42429490351,1296.92271367858,1711.26225877887
2020,4,10,"21",1199.36912419594,1243.08987879742,1542.66055045872
2020,4,10,"22",1123.57125185552,1172.20997953723,1444.83549509649
2020,4,10,"23",1028.03067788224,1094.60097591689,1265.86523252135
2020,4,10,"24",981.49430974765,1041.21674799307,1181.11357165454
2020,4,11,"1",953.99554675903,1019.23500708327,1132.4264473268
2020,4,11,"2",942.714002968827,1007.12261923501,1117.09901929769
2020,4,11,"3",940.951261751608,1000.84212183221,1110.78772540335
2020,4,11,"4",942.714002968827,999.944907917519,1110.78772540335
2020,4,11,"5",967.039831766452,1006.22540532032,1118.00063271117
2020,4,11,"6",985.724888668976,1002.63654966158,1124.76273331224
2020,4,11,"7",1031.20361207323,1003.53376357626,1150.00790888959
2020,4,11,"8",1073.86194952994,1031.79600188887,1199.14583992407
2020,4,11,"9",1110.5269668481,1070.37620022037,1284.34830749763
2020,4,11,"10",1133.0900544285,1082.93719502597,1349.71527997469
2020,4,11,"11",1142.25630875804,1094.60097591689,1396.59917747548
2020,4,11,"12",1147.19198416625,1099.53565244766,1362.33786776337
2020,4,11,"13",1159.53117268679,1112.54525421061,1334.83865865233
2020,4,11,"14",1175.74839188521,1117.03132378404,1323.11768427713
2020,4,11,"15",1204.30479960416,1127.79789076027,1291.56121480544
2020,4,11,"16",1216.99653636813,1132.73256729104,1272.62733312243
2020,4,11,"17",1237.79688273132,1147.08798992602,1254.14425814616
2020,4,11,"18",1232.86120732311,1146.19077601133,1251.43941790573
2020,4,11,"19",1297.02498762989,1251.61341098694,1444.83549509649
2020,4,11,"20",1273.40425531915,1274.49236581143,1502.538753559
2020,4,11,"21",1204.30479960416,1226.49142137573,1435.81936096172
2020,4,11,"22",1114.05244928253,1160.54619864631,1339.34672571971
2020,4,11,"23",1031.90870856012,1088.76908547143,1218.53052831382
2020,4,11,"24",983.609599208313,1039.87092712105,1146.40145523568
2020,4,12,"1",954.700643245918,1013.85172359515,1118.90224612464
2020,4,12,"2",936.720682830282,1001.29072878955,1110.78772540335
2020,4,12,"3",933.900296882731,996.356052258775,1106.27965833597
2020,4,12,"4",930.374814448293,993.664410514717,1105.82885162923
2020,4,12,"5",944.82929242949,997.701873130804,1108.53369186966
2020,4,12,"6",951.175160811479,990.075554855974,1110.78772540335
2020,4,12,"7",987.487629886195,991.421375728003,1112.59095223031
2020,4,12,"8",1029.79341909946,1009.36565402172,1131.07402720658
2020,4,12,"9",1069.63137060861,1038.07649929167,1171.1958241063
2020,4,12,"10",1097.13013359723,1063.19848890288,1227.99746915533
2020,4,12,"11",1122.51360712519,1083.38580198331,1236.56279658336
2020,4,12,"12",1152.48020781791,1097.74122461829,1250.53780449225
2020,4,12,"13",1163.40920336467,1108.05918463718,1237.46440999684
2020,4,12,"14",1183.15190499753,1119.27435857075,1249.18538437203
2020,4,12,"15",1208.88792676893,1135.87281599244,1230.70230939576
2020,4,12,"16",1226.86788718456,1151.57405949945,1215.82568807339
2020,4,12,"17",1242.02746165265,1154.26570124351,1220.78456184752
2020,4,12,"18",1246.25804057397,1147.08798992602,1272.17652641569
2020,4,12,"19",1336.86293913904,1249.37037620022,1430.8604871876
2020,4,12,"20",1326.99158832261,1271.80072406737,1551.22587788674
2020,4,12,"21",1245.55294408709,1217.07067527153,1487.2113255299
2020,4,12,"22",1131.32731321128,1146.63938296868,1305.08541600759
2020,4,12,"23",1032.96635329045,1064.09570281757,1192.383739323
2020,4,12,"24",981.846857991094,1026.41271840076,1133.32806074027
2020,4,13,"1",953.642998515586,1006.22540532032,1110.78772540335
2020,4,13,"2",943.771647699159,996.356052258775,1107.18127174945
2020,4,13,"3",938.835972290945,995.907445301432,1105.82885162923
2020,4,13,"4",958.931222167244,1001.29072878955,1107.63207845618
2020,4,13,"5",1018.15932706581,1022.37525578467,1132.4264473268
2020,4,13,"6",1100.65561603167,1029.10436014481,1211.31762100601
2020,4,13,"7",1154.24294903513,1046.15142452385,1326.72413793103
2020,4,13,"8",1167.28723404255,1082.03998111129,1489.01455235685
2020,4,13,"9",1173.2805541811,1131.38674641901,1600.36380892123
2020,4,13,"10",1186.32483918852,1145.29356209665,1700.44289781715
2020,4,13,"11",1192.67070757051,1150.67684558476,1747.32679531794
2020,4,13,"12",1200.42676892627,1166.37808909177,1825.31635558368
2020,4,13,"13",1200.77931716972,1169.06973083583,1812.24296108826
2020,4,13,"14",1210.2981197427,1162.78923343302,1769.41632394812
2020,4,13,"15",1202.18951014349,1146.63938296868,1760.85099652009
2020,4,13,"16",1211.35576447303,1134.52699512042,1686.01708320152
2020,4,13,"17",1222.63730826324,1123.76042814418,1623.80575767162
2020,4,13,"18",1228.98317664523,1135.4242090351,1568.80733944954
2020,4,13,"19",1323.46610588817,1261.93137100582,1759.04776969314
2020,4,13,"20",1308.65907966353,1278.97843538486,1847.40588421386
2020,4,13,"21",1240.26472043543,1221.55674484496,1706.75419171148
2020,4,13,"22",1128.15437902029,1143.49913426728,1472.78551091427
2020,4,13,"23",1025.56284017813,1066.33873760428,1294.26605504587
2020,4,13,"24",978.321375556655,1025.96411144341,1184.26921860171
2020,4,14,"1",955.053191489362,1005.77679836298,1145.04903511547
2020,4,14,"2",943.419099455715,997.701873130804,1125.21354001898
2020,4,14,"3",943.771647699159,996.356052258775,1121.15627965834
2020,4,14,"4",959.988866897575,1002.18794270423,1122.05789307181
2020,4,14,"5",1023.44755071747,1025.06689752873,1168.9417905726
2020,4,14,"6",1105.23874319644,1030.89878797419,1236.56279658336
2020,4,14,"7",1155.30059376546,1043.45978277979,1330.33059158494
2020,4,14,"8",1161.64646214745,1074.8622697938,1475.94115786144
2020,4,14,"9",1171.87036120732,1108.05918463718,1599.91300221449
2020,4,14,"10",1186.67738743196,1126.0034629309,1685.11546978804
2020,4,14,"11",1199.0165759525,1111.19943333858,1747.32679531794
2020,4,14,"12",1217.34908461158,1116.13410986935,1720.27839291363
2020,4,14,"13",1231.09846610589,1124.20903510153,1760.85099652009
2020,4,14,"14",1249.43097476497,1128.69510467496,1742.81872825055
2020,4,14,"15",1268.11603166749,1126.0034629309,1714.86871243277
2020,4,14,"16",1289.26892627412,1121.96600031481,1648.1493198355
2020,4,14,"17",1288.21128154379,1109.85361246655,1601.2654223347
2020,4,14,"18",1287.5061850569,1160.54619864631,1548.07023093958
2020,4,14,"19",1367.8871845621,1296.47410672123,1690.5251502689
2020,4,14,"20",1350.25977238991,1298.71714150795,1764.457450174
2020,4,14,"21",1273.40425531915,1241.29545096805,1629.21543815248
2020,4,14,"22",1146.13433943592,1152.91988037148,1446.63872192344
2020,4,14,"23",1042.48515586343,1070.82480717771,1273.97975324264
2020,4,14,"24",984.667243938644,1029.10436014481,1172.09743751977
2020,4,15,"1",953.642998515586,1007.57122619235,1141.44258146156
2020,4,15,"2",943.066551212271,997.253266173461,1115.74659917748
2020,4,15,"3",942.361454725384,995.458838344089,1113.94337235052
2020,4,15,"4",963.866897575458,999.496300960176,1115.29579247074
2020,4,15,"5",1024.85774369124,1018.33779316858,1145.49984182221
2020,4,15,"6",1110.17441860465,1023.27246969935,1217.17810819361
2020,4,15,"7",1159.53117268679,1042.11396190776,1318.15881050301
2020,4,15,"8",1173.98565066799,1060.50684715882,1459.71211641885
2020,4,15,"9",1188.08758040574,1092.35794113017,1581.88073394495
2020,4,15,"10",1218.05418109847,1115.23689595467,1688.72192344195
2020,4,15,"11",1250.84116773874,1147.98520384071,1734.25340082252
2020,4,15,"12",1290.6791192479,1191.50007870297,1776.17842454919
2020,4,15,"13",1330.16452251361,1243.9870927121,1782.94052515027
2020,4,15,"14",1371.06011875309,1274.04375885408,1798.26795317937
2020,4,15,"15",1410.5455220188,1285.25893278766,1766.71148370769
2020,4,15,"16",1446.50544285007,1288.8477884464,1709.45903195191
2020,4,15,"17",1456.72934190995,1316.66141980167,1602.16703574818
2020,4,15,"18",1425,1302.30599716669,1494.87503954445
2020,4,15,"19",1473.65165759525,1406.83141822761,1628.31382473901
2020,4,15,"20",1436.98664027709,1434.64504958287,1723.4340398608
2020,4,15,"21",1348.84957941613,1337.74594679679,1599.91300221449
2020,4,15,"22",1196.19619000495,1212.5846056981,1416.43467257197
2020,4,15,"23",1066.10588817417,1115.23689595467,1264.51281240114
2020,4,15,"24",1008.64052449283,1051.53470801196,1176.60550458716
2020,4,16,"1",974.795893122217,1025.51550448607,1129.72160708637
2020,4,16,"2",956.463384463137,1013.40311663781,1115.29579247074
2020,4,16,"3",952.232805541811,1005.77679836298,1111.23853211009
2020,4,16,"4",968.802572983671,1012.50590272312,1115.74659917748
2020,4,16,"5",1029.44087085601,1033.1418227609,1147.30306864916
2020,4,16,"6",1102.06580900544,1032.24460884621,1212.21923441949
2020,4,16,"7",1164.466848095,1053.32913584133,1325.37171781082
2020,4,16,"8",1194.78599703117,1098.18983157563,1480.44922492882
2020,4,16,"9",1227.22043542801,1175.35022823863,1601.2654223347
2020,4,16,"10",1283.62815437902,1225.59420746104,1742.81872825055
2020,4,16,"11",1354.84289955468,1262.37997796317,1854.61879152167
2020,4,16,"12",1433.46115784265,1303.65181803872,1967.32046820626
2020,4,16,"13",1502.56061355764,1349.40972768771,2036.29389433724
2020,4,16,"14",1563.19891142999,1396.51345820872,2075.51407782347
2020,4,16,"15",1613.9658584859,1449.89768613254,2085.88263207846
2020,4,16,"16",1624.89485403266,1500.14166535495,2017.36001265422
2020,4,16,"17",1583.29416130628,1544.55375413191,1881.21638721923
2020,4,16,"18",1545.21895101435,1472.77664095703,1723.4340398608
2020,4,16,"19",1587.17219198417,1554.87171415079,1781.13729832332
2020,4,16,"20",1541.69346857991,1591.20887769558,1822.16070863651
2020,4,16,"21",1433.8137060861,1506.8707697151,1637.78076558051
2020,4,16,"22",1285.74344383968,1334.60569809539,1434.46694084151
2020,4,16,"23",1140.84611578427,1189.25704391626,1270.37329958874
2020,4,16,"24",1068.57372587828,1102.67590114906,1179.76115153432
2020,4,17,"1",1033.67144977734,1053.77774279868,1136.48370768744
2020,4,17,"2",1000.88446313706,1028.65575318747,1120.25466624486
2020,4,17,"3",989.250371103414,1016.99197229655,1114.39417905726
2020,4,17,"4",1000.88446313706,1015.19754446718,1118.00063271117
2020,4,17,"5",1047.0682830282,1035.83346450496,1143.24580828852
2020,4,17,"6",1114.40499752598,1038.97371320636,1201.39987345777
2020,4,17,"7",1179.97897080653,1049.29167322525,1300.57734894021
2020,4,17,"8",1247.66823354775,1097.74122461829,1456.55646947169
2020,4,17,"9",1304.07595249876,1118.82575161341,1594.95412844037
2020,4,17,"10",1366.82953983177,1161.89201951834,1763.55583676052
2020,4,17,"11",1391.86046511628,1191.50007870297,1795.56311293894
2020,4,17,"12",1401.37926768926,1203.16385959389,1755.89212274597
2020,4,17,"13",1417.59648688768,1215.27624744215,1753.18728250554
2020,4,17,"14",1427.11528946066,1200.47221784983,1725.23726668776
2020,4,17,"15",1460.25482434438,1178.04186998269,1661.22271433091
2020,4,17,"16",1462.37011380505,1135.4242090351,1597.20816197406
2020,4,17,"17",1437.33918852053,1142.15331339525,1542.66055045872
2020,4,17,"18",1364.00915388422,1146.19077601133,1476.84277127491
2020,4,17,"19",1376.34834240475,1235.46356052259,1583.23315406517
2020,4,17,"20",1351.66996536368,1261.93137100582,1635.07592534008
2020,4,17,"21",1289.97402276101,1213.03321265544,1527.33312242961
2020,4,17,"22",1177.51113310242,1146.19077601133,1407.4185384372
2020,4,17,"23",1072.45175655616,1076.20809066583,1275.33217336286
2020,4,17,"24",1013.57619990104,1032.24460884621,1174.8022777602
2020,4,18,"1",975.853537852548,1008.91704706438,1139.63935463461
2020,4,18,"2",955.405739732806,1000.84212183221,1121.15627965834
2020,4,18,"3",940.24616526472,996.356052258775,1114.39417905726
2020,4,18,"4",937.778327560614,995.458838344089,1113.94337235052
2020,4,18,"5",951.175160811479,1000.39351487486,1121.60708636507
2020,4,18,"6",961.399059871351,992.318589642688,1121.60708636507
2020,4,18,"7",1018.51187530925,998.150480088147,1143.69661499525
2020,4,18,"8",1091.13681345868,1024.16968361404,1191.48212590952
2020,4,18,"9",1147.89708065314,1063.19848890288,1269.02087946852
2020,4,18,"10",1184.5620979713,1102.67590114906,1332.58462511863
2020,4,18,"11",1188.79267689263,1117.47993074138,1354.67415374881
2020,4,18,"12",1197.60638297872,1098.18983157563,1352.42012021512
2020,4,18,"13",1199.36912419594,1107.16197072249,1300.12654223347
2020,4,18,"14",1208.88792676893,1103.57311506375,1291.1104080987
2020,4,18,"15",1230.04082137556,1111.19943333858,1275.33217336286
2020,4,18,"16",1250.4886194953,1116.5827168267,1256.84909838659
2020,4,18,"17",1260.00742206828,1120.62017944278,1251.43941790573
2020,4,18,"18",1256.1293913904,1129.59231858964,1253.69345143942
2020,4,18,"19",1308.30653142009,1252.06201794428,1350.61689338817
2020,4,18,"20",1296.67243938644,1297.81992759326,1447.99114204366
2020,4,18,"21",1234.27140029688,1245.33291358413,1407.4185384372
2020,4,18,"22",1140.84611578427,1174.45301432394,1318.60961720974
2020,4,18,"23",1047.0682830282,1096.8440107036,1205.00632711167
2020,4,18,"24",993.833498268184,1040.31953407839,1149.10629547612
2020,4,19,"1",957.168480950025,1013.85172359515,1120.25466624486
2020,4,19,"2",937.778327560614,999.047694002833,1109.88611198988
2020,4,19,"3",928.964621474518,993.664410514717,1105.82885162923
2020,4,19,"4",929.669717961405,992.767196600032,1105.37804492249
2020,4,19,"5",938.835972290945,995.458838344089,1106.27965833597
2020,4,19,"6",941.303809995052,985.589485282544,1105.82885162923
2020,4,19,"7",982.904502721425,990.075554855974,1106.27965833597
2020,4,19,"8",1042.13260761999,1008.01983314969,1121.60708636507
2020,4,19,"9",1086.20113805047,1038.52510624902,1156.77000949067
2020,4,19,"10",1114.40499752598,1061.40406107351,1182.46599177475
2020,4,19,"11",1141.19866402771,1077.55391153786,1199.14583992407
2020,4,19,"12",1161.64646214745,1091.90933417283,1199.59664663081
2020,4,19,"13",1182.09426026719,1098.63843853298,1196.89180639038
2020,4,19,"14",1201.83696190005,1097.29261766095,1190.12970578931
2020,4,19,"15",1222.63730826324,1096.8440107036,1180.21195824106
2020,4,19,"16",1248.72587827808,1097.29261766095,1168.49098386587
2020,4,19,"17",1256.83448787729,1092.80654808752,1177.95792470737
2020,4,19,"18",1240.61726867887,1086.97465764206,1193.28535273648
2020,4,19,"19",1315.71004453241,1174.45301432394,1288.40556785827
2020,4,19,"20",1329.45942602672,1230.52888399181,1420.94273963935
2020,4,19,"21",1249.78352300841,1182.07933259877,1392.54191711484
2020,4,19,"22",1135.55789213261,1119.7229655281,1262.70958557419
2020,4,19,"23",1029.08832261257,1050.18888713993,1183.81841189497
2020,4,19,"24",978.673923800099,1016.54336533921,1128.81999367289
2020,4,20,"1",953.290450272142,999.047694002833,1111.68933881683
2020,4,20,"2",938.835972290945,991.421375728003,1106.73046504271
2020,4,20,"3",938.483424047501,990.075554855974,1105.82885162923
2020,4,20,"4",953.290450272142,994.11301747206,1109.88611198988
2020,4,20,"5",1007.23033151905,1014.30033055249,1135.58209427396
2020,4,20,"6",1084.08584858981,1021.02943491264,1187.42486554888
2020,4,20,"7",1142.96140524493,1038.07649929167,1285.2499209111
2020,4,20,"8",1173.98565066799,1073.51644892177,1416.88547927871
2020,4,20,"9",1203.59970311727,1105.81614985046,1525.52989560266
2020,4,20,"10",1237.44433448788,1117.47993074138,1635.97753875356
2020,4,20,"11",1256.83448787729,1127.34928380293,1668.88642834546
2020,4,20,"12",1272.34661058882,1124.65764205887,1672.49288199937
2020,4,20,"13",1295.26224641267,1093.7037620022,1686.01708320152
2020,4,20,"14",1322.76100940129,1094.15236895955,1686.01708320152
2020,4,20,"15",1341.44606630381,1091.46072721549,1630.5678582727
2020,4,20,"16",1356.6056407719,1085.62883677003,1591.34767478646
2020,4,20,"17",1343.91390400792,1084.283015898,1516.06295476115
2020,4,20,"18",1319.23552696685,1105.81614985046,1445.28630180323
2020,4,20,"19",1390.09772389906,1230.08027703447,1548.97184435305
2020,4,20,"20",1392.91810984661,1274.49236581143,1692.32837709586
2020,4,20,"21",1303.72340425532,1219.76231701558,1550.32426447327
2020,4,20,"22",1171.51781296388,1131.38674641901,1407.4185384372
2020,4,20,"23",1059.76001979218,1056.02077758539,1248.7345776653
2020,4,20,"24",1002.64720435428,1018.33779316858,1163.53211009174
2020,4,21,"1",971.622958931222,1002.18794270423,1131.97564062006
2020,4,21,"2",957.873577436912,989.626947898631,1115.29579247074
2020,4,21,"3",955.758287976249,988.281127026602,1112.14014552357
2020,4,21,"4",973.385700148441,992.318589642688,1118.90224612464
2020,4,21,"5",1034.37654626423,1011.16008185109,1155.41758937045
2020,4,21,"6",1114.75754576942,1021.47804186998,1207.26036064537
2020,4,21,"7",1168.34487877288,1040.31953407839,1312.74913002214
2020,4,21,"8",1182.79935675408,1062.74988194554,1451.59759569756
2020,4,21,"9",1188.79267689263,1090.11490634346,1576.02024675736
2020,4,21,"10",1215.23379515092,1101.33008027703,1670.68965517241
2020,4,21,"11",1236.38668975755,1107.61057767984,1763.55583676052
2020,4,21,"12",1260.71251855517,1110.30221942389,1806.38247390066
2020,4,21,"13",1290.6791192479,1088.76908547143,1828.02119582411
2020,4,21,"14",1320.64571994062,1083.38580198331,1864.53653906991
2020,4,21,"15",1347.43938644236,1082.48858806863,1843.34862385321
2020,4,21,"16",1376.34834240475,1128.24649771761,1782.03891173679
2020,4,21,"17",1377.75853537853,1123.76042814418,1740.11388801012
2020,4,21,"18",1347.7919346858,1142.15331339525,1618.8468838975
2020,4,21,"19",1411.95571499258,1260.5855501338,1723.4340398608
2020,4,21,"20",1400.32162295893,1322.94191720447,1813.14457450174
2020,4,21,"21",1312.53711034142,1253.40783881631,1609.83074976273
2020,4,21,"22",1166.93468579911,1134.07838816307,1437.62258778867
2020,4,21,"23",1056.93963384463,1060.05824020148,1256.39829167985
2020,4,21,"24",1001.58955962395,1020.5808279553,1148.20468206264
2020,4,22,"1",975.500989609104,1004.87958444829,1119.80385953812
2020,4,22,"2",962.104156358238,997.253266173461,1109.88611198988
2020,4,22,"3",958.931222167244,995.458838344089,1105.82885162923
2020,4,22,"4",980.084116773874,1001.73933574689,1107.63207845618
2020,4,22,"5",1038.60712518555,1027.75853927278,1140.09016134135
2020,4,22,"6",1113.69990103909,1041.21674799307,1181.11357165454
2020,4,22,"7",1171.87036120732,1064.54430977491,1279.38943372351
2020,4,22,"8",1185.26719445819,1090.5635133008,1423.64757987978
2020,4,22,"9",1200.42676892627,1119.27435857075,1550.32426447327
2020,4,22,"10",1234.27140029688,1132.2839603337,1707.65580512496
2020,4,22,"11",1259.3023255814,1148.88241775539,1813.14457450174
2020,4,22,"12",1291.03166749134,1128.24649771761,1896.54381524834
2020,4,22,"13",1332.98490846116,1147.53659688336,1928.55109142676
2020,4,22,"14",1377.75853537853,1153.36848732882,1956.50110724454
2020,4,22,"15",1419.3592281049,1175.35022823863,1927.19867130655
2020,4,22,"16",1446.15289460663,1201.36943176452,1868.59379943056
2020,4,22,"17",1439.4544779812,1202.71525263655,1740.11388801012
2020,4,22,"18",1400.67417120237,1201.81803872186,1582.33154065169
2020,4,22,"19",1457.78698664028,1312.62395718558,1620.65011072445
2020,4,22,"20",1434.51880257298,1359.27908074925,1725.23726668776
2020,4,22,"21",1347.08683819891,1278.08122147017,1567.90572603606
2020,4,22,"22",1197.60638297872,1157.85455690225,1364.14109459032
2020,4,22,"23",1072.8043047996,1071.27341413505,1205.00632711167
2020,4,22,"24",1011.46091044038,1027.30993231544,1150.45871559633
2020,4,23,"1",981.49430974765,1005.77679836298,1131.07402720658
2020,4,23,"2",962.456704601682,996.804659216118,1115.29579247074
2020,4,23,"3",958.931222167244,995.458838344089,1111.23853211009
2020,4,23,"4",981.141761504206,998.59908704549,1115.29579247074
2020,4,23,"5",1037.19693221178,1017.88918621124,1144.14742170199
2020,4,23,"6",1115.11009401286,1030.89878797419,1208.16197405884
2020,4,23,"7",1171.51781296388,1052.88052888399,1341.6007592534
2020,4,23,"8",1189.85032162296,1091.46072721549,1490.8177791838
2020,4,23,"9",1209.94557149926,1135.4242090351,1692.32837709586
2020,4,23,"10",1248.37333003464,1162.34062647568,1857.3236317621
2020,4,23,"11",1286.80108857001,1184.32236738549,1958.75514077823
2020,4,23,"12",1329.45942602672,1182.52793955612,2028.63018032268
2020,4,23,"13",1382.3416625433,1219.76231701558,2109.32458082885
2020,4,23,"14",1438.04428500742,1268.21186840863,2115.18506801645
2020,4,23,"15",1493.04181098466,1262.37997796317,2097.60360645365
2020,4,23,"16",1523.36095992083,1282.5672910436,2017.36001265422
2020,4,23,"17",1525.82879762494,1301.40878325201,1885.27364757988
2020,4,23,"18",1471.18381989114,1299.16574846529,1695.03321733629
2020,4,23,"19",1513.4896091044,1428.36455218007,1695.93483074976
2020,4,23,"20",1484.58065314201,1458.8698252794,1837.03732995887
2020,4,23,"21",1383.75185551707,1357.48465291988,1657.616260677
2020,4,23,"22",1228.27808015834,1204.50968046592,1426.35242012022
2020,4,23,"23",1097.13013359723,1096.8440107036,1249.18538437203
2020,4,23,"24",1032.26125680356,1043.01117582245,1176.15469788042
2020,4,24,"1",997.358980702622,1016.54336533921,1138.28693451439
2020,4,24,"2",976.91118258288,1005.32819140564,1122.95950648529
2020,4,24,"3",971.975507174666,1001.73933574689,1113.49256564378
2020,4,24,"4",986.07743691242,1005.77679836298,1119.80385953812
2020,4,24,"5",1037.19693221178,1029.10436014481,1149.55710218285
2020,4,24,"6",1110.87951509154,1043.90838973713,1232.50553622271
2020,4,24,"7",1175.04329539832,1069.03037934834,1352.42012021512
2020,4,24,"8",1201.13186541316,1113.4424681253,1502.98956026574
