"Year","Month","Day","Period","value"
2024,2,18,"13",45
2024,2,18,"14",44
2024,2,18,"15",46
2024,2,18,"16",50
2024,2,18,"17",49
2024,2,18,"18",51
2024,2,18,"19",53
2024,2,18,"20",51
2024,2,18,"21",49
2024,2,18,"22",45
2024,2,18,"23",41
2024,2,18,"24",37
2024,2,19,"1",35
2024,2,19,"2",35
2024,2,19,"3",36
2024,2,19,"4",35
2024,2,19,"5",37
2024,2,19,"6",41
2024,2,19,"7",46
2024,2,19,"8",45
2024,2,19,"9",46
2024,2,19,"10",45
2024,2,19,"11",45
2024,2,19,"12",45
2024,2,19,"13",44
2024,2,19,"14",44
2024,2,19,"15",42
2024,2,19,"16",41
2024,2,19,"17",43
2024,2,19,"18",44
2024,2,19,"19",47
2024,2,19,"20",47
2024,2,19,"21",45
2024,2,19,"22",43
2024,2,19,"23",42
2024,2,19,"24",45
2024,2,20,"1",47
2024,2,20,"2",47
2024,2,20,"3",47
2024,2,20,"4",47
2024,2,20,"5",45
2024,2,20,"6",44
2024,2,20,"7",48
2024,2,20,"8",46
2024,2,20,"9",47
2024,2,20,"10",46
2024,2,20,"11",45
2024,2,20,"12",45
2024,2,20,"13",44
2024,2,20,"14",44
2024,2,20,"15",42
2024,2,20,"16",43
2024,2,20,"17",45
2024,2,20,"18",44
2024,2,20,"19",46
2024,2,20,"20",46
2024,2,20,"21",44
2024,2,20,"22",41
2024,2,20,"23",38
2024,2,20,"24",35
2024,2,21,"1",33
2024,2,21,"2",33
2024,2,21,"3",33
2024,2,21,"4",33
2024,2,21,"5",35
2024,2,21,"6",39
2024,2,21,"7",43
2024,2,21,"8",43
2024,2,21,"9",55
2024,2,21,"10",54
2024,2,21,"11",58
2024,2,21,"12",53
2024,2,21,"13",48
2024,2,21,"14",44
2024,2,21,"15",41
2024,2,21,"16",40
2024,2,21,"17",42
2024,2,21,"18",41
2024,2,21,"19",44
2024,2,21,"20",44
2024,2,21,"21",45
2024,2,21,"22",44
2024,2,21,"23",44
2024,2,21,"24",44
2024,2,22,"1",39
2024,2,22,"2",31
2024,2,22,"3",30
2024,2,22,"4",30
2024,2,22,"5",31
2024,2,22,"6",33
2024,2,22,"7",36
2024,2,22,"8",37
2024,2,22,"9",51
2024,2,22,"10",40
2024,2,22,"11",39
2024,2,22,"12",39
2024,2,22,"13",39
2024,2,22,"14",38
2024,2,22,"15",36
2024,2,22,"16",36
2024,2,22,"17",53
2024,2,22,"18",38
2024,2,22,"19",41
2024,2,22,"20",40
2024,2,22,"21",38
2024,2,22,"22",37
2024,2,22,"23",36
2024,2,22,"24",37
2024,2,23,"1",37
2024,2,23,"2",35
2024,2,23,"3",33
2024,2,23,"4",34
2024,2,23,"5",31
2024,2,23,"6",35
2024,2,23,"7",50
2024,2,23,"8",55
2024,2,23,"9",66
2024,2,23,"10",59
2024,2,23,"11",58
2024,2,23,"12",60
2024,2,23,"13",68
2024,2,23,"14",68
2024,2,23,"15",60
2024,2,23,"16",59
2024,2,23,"17",65
2024,2,23,"18",48
2024,2,23,"19",56
2024,2,23,"20",53
2024,2,23,"21",50
2024,2,23,"22",42
2024,2,23,"23",40
2024,2,23,"24",36
2024,2,24,"1",32
2024,2,24,"2",33
2024,2,24,"3",33
2024,2,24,"4",31
2024,2,24,"5",32
2024,2,24,"6",36
2024,2,24,"7",40
2024,2,24,"8",64
2024,2,24,"9",67
2024,2,24,"10",57
2024,2,24,"11",68
2024,2,24,"12",62
2024,2,24,"13",71
2024,2,24,"14",75
2024,2,24,"15",58
2024,2,24,"16",61
2024,2,24,"17",80
2024,2,24,"18",59
2024,2,24,"19",61
2024,2,24,"20",60
2024,2,24,"21",57
2024,2,24,"22",49
2024,2,24,"23",44
2024,2,24,"24",36
2024,2,25,"1",33
2024,2,25,"2",32
2024,2,25,"3",31
2024,2,25,"4",31
2024,2,25,"5",32
2024,2,25,"6",35
2024,2,25,"7",64
2024,2,25,"8",71
2024,2,25,"9",64
2024,2,25,"10",76
2024,2,25,"11",73
2024,2,25,"12",74
2024,2,25,"13",72
2024,2,25,"14",72
2024,2,25,"15",65
2024,2,25,"16",63
2024,2,25,"17",69
2024,2,25,"18",58
2024,2,25,"19",60
2024,2,25,"20",60
2024,2,25,"21",58
2024,2,25,"22",54
2024,2,25,"23",53
2024,2,25,"24",50
2024,2,26,"1",42
2024,2,26,"2",43
2024,2,26,"3",43
2024,2,26,"4",45
2024,2,26,"5",50
2024,2,26,"6",44
2024,2,26,"7",42
2024,2,26,"8",41
2024,2,26,"9",58
2024,2,26,"10",57
2024,2,26,"11",48
2024,2,26,"12",53
2024,2,26,"13",47
2024,2,26,"14",43
2024,2,26,"15",41
2024,2,26,"16",40
2024,2,26,"17",41
2024,2,26,"18",41
2024,2,26,"19",46
2024,2,26,"20",48
2024,2,26,"21",49
2024,2,26,"22",56
2024,2,26,"23",42
2024,2,26,"24",34
2024,2,27,"1",32
2024,2,27,"2",31
2024,2,27,"3",34
2024,2,27,"4",41
2024,2,27,"5",45
2024,2,27,"6",49
2024,2,27,"7",50
2024,2,27,"8",51
2024,2,27,"9",66
2024,2,27,"10",48
2024,2,27,"11",47
2024,2,27,"12",44
2024,2,27,"13",43
2024,2,27,"14",42
2024,2,27,"15",41
2024,2,27,"16",41
2024,2,27,"17",42
2024,2,27,"18",50
2024,2,27,"19",56
2024,2,27,"20",59
2024,2,27,"21",58
2024,2,27,"22",55
2024,2,27,"23",52
2024,2,27,"24",50
2024,2,28,"1",34
2024,2,28,"2",32
2024,2,28,"3",32
2024,2,28,"4",32
2024,2,28,"5",34
2024,2,28,"6",48
2024,2,28,"7",59
2024,2,28,"8",68
2024,2,28,"9",71
2024,2,28,"10",55
2024,2,28,"11",67
2024,2,28,"12",62
2024,2,28,"13",66
2024,2,28,"14",62
2024,2,28,"15",62
2024,2,28,"16",70
2024,2,28,"17",71
2024,2,28,"18",42
2024,2,28,"19",45
2024,2,28,"20",45
2024,2,28,"21",45
2024,2,28,"22",41
2024,2,28,"23",37
2024,2,28,"24",34
2024,2,29,"1",32
2024,2,29,"2",31
2024,2,29,"3",30
2024,2,29,"4",30
2024,2,29,"5",31
2024,2,29,"6",32
2024,2,29,"7",34
2024,2,29,"8",36
2024,2,29,"9",49
2024,2,29,"10",39
2024,2,29,"11",39
2024,2,29,"12",42
2024,2,29,"13",41
2024,2,29,"14",39
2024,2,29,"15",37
2024,2,29,"16",35
2024,2,29,"17",35
2024,2,29,"18",37
2024,2,29,"19",41
2024,2,29,"20",41
2024,2,29,"21",40
2024,2,29,"22",39
2024,2,29,"23",49
2024,2,29,"24",48
2024,3,1,"1",42
2024,3,1,"2",41
2024,3,1,"3",34
2024,3,1,"4",35
2024,3,1,"5",32
2024,3,1,"6",36
2024,3,1,"7",50
2024,3,1,"8",55
2024,3,1,"9",66
2024,3,1,"10",59
2024,3,1,"11",58
2024,3,1,"12",60
2024,3,1,"13",68
2024,3,1,"14",67
2024,3,1,"15",59
2024,3,1,"16",59
2024,3,1,"17",65
2024,3,1,"18",48
2024,3,1,"19",55
2024,3,1,"20",53
2024,3,1,"21",50
2024,3,1,"22",42
2024,3,1,"23",40
2024,3,1,"24",36
2024,3,2,"1",32
2024,3,2,"2",33
2024,3,2,"3",33
2024,3,2,"4",31
2024,3,2,"5",33
2024,3,2,"6",36
2024,3,2,"7",40
2024,3,2,"8",65
2024,3,2,"9",68
2024,3,2,"10",57
2024,3,2,"11",68
2024,3,2,"12",62
2024,3,2,"13",71
2024,3,2,"14",75
2024,3,2,"15",58
2024,3,2,"16",60
2024,3,2,"17",79
2024,3,2,"18",59
2024,3,2,"19",61
2024,3,2,"20",60
2024,3,2,"21",57
2024,3,2,"22",49
2024,3,2,"23",43
2024,3,2,"24",36
2024,3,3,"1",32
2024,3,3,"2",31
2024,3,3,"3",31
2024,3,3,"4",31
2024,3,3,"5",33
2024,3,3,"6",36
2024,3,3,"7",64
2024,3,3,"8",71
2024,3,3,"9",64
2024,3,3,"10",76
2024,3,3,"11",73
2024,3,3,"12",74
2024,3,3,"13",72
2024,3,3,"14",71
2024,3,3,"15",65
2024,3,3,"16",63
2024,3,3,"17",69
2024,3,3,"18",58
2024,3,3,"19",61
2024,3,3,"20",60
2024,3,3,"21",59
2024,3,3,"22",55
2024,3,3,"23",54
2024,3,3,"24",51
2024,3,4,"1",43
2024,3,4,"2",44
2024,3,4,"3",43
2024,3,4,"4",45
2024,3,4,"5",50
2024,3,4,"6",45
2024,3,4,"7",43
2024,3,4,"8",42
2024,3,4,"9",58
2024,3,4,"10",58
2024,3,4,"11",49
2024,3,4,"12",53
2024,3,4,"13",48
2024,3,4,"14",43
2024,3,4,"15",41
2024,3,4,"16",41
2024,3,4,"17",41
2024,3,4,"18",42
2024,3,4,"19",47
2024,3,4,"20",49
2024,3,4,"21",50
2024,3,4,"22",57
2024,3,4,"23",44
2024,3,4,"24",35
2024,3,5,"1",33
2024,3,5,"2",32
2024,3,5,"3",35
2024,3,5,"4",42
2024,3,5,"5",45
2024,3,5,"6",50
2024,3,5,"7",51
2024,3,5,"8",52
2024,3,5,"9",67
2024,3,5,"10",49
2024,3,5,"11",48
2024,3,5,"12",45
2024,3,5,"13",43
2024,3,5,"14",43
2024,3,5,"15",41
2024,3,5,"16",41
2024,3,5,"17",43
2024,3,5,"18",51
2024,3,5,"19",57
2024,3,5,"20",60
2024,3,5,"21",59
2024,3,5,"22",56
2024,3,5,"23",53
2024,3,5,"24",50
2024,3,6,"1",34
2024,3,6,"2",32
2024,3,6,"3",32
2024,3,6,"4",32
2024,3,6,"5",34
2024,3,6,"6",48
2024,3,6,"7",59
2024,3,6,"8",68
2024,3,6,"9",71
2024,3,6,"10",56
2024,3,6,"11",68
2024,3,6,"12",63
2024,3,6,"13",67
2024,3,6,"14",62
2024,3,6,"15",62
2024,3,6,"16",70
2024,3,6,"17",71
2024,3,6,"18",44
2024,3,6,"19",47
2024,3,6,"20",46
2024,3,6,"21",46
2024,3,6,"22",43
2024,3,6,"23",39
2024,3,6,"24",36
2024,3,7,"1",34
2024,3,7,"2",33
2024,3,7,"3",32
2024,3,7,"4",32
2024,3,7,"5",32
2024,3,7,"6",34
2024,3,7,"7",37
2024,3,7,"8",38
2024,3,7,"9",51
2024,3,7,"10",43
2024,3,7,"11",43
2024,3,7,"12",46
2024,3,7,"13",45
2024,3,7,"14",43
2024,3,7,"15",41
2024,3,7,"16",40
2024,3,7,"17",41
2024,3,7,"18",42
2024,3,7,"19",45
2024,3,7,"20",45
2024,3,7,"21",45
2024,3,7,"22",43
2024,3,7,"23",52
2024,3,7,"24",51
2024,3,8,"1",45
2024,3,8,"2",44
2024,3,8,"3",43
2024,3,8,"4",38
2024,3,8,"5",39
2024,3,8,"6",43
2024,3,8,"7",43
2024,3,8,"8",42
2024,3,8,"9",55
2024,3,8,"10",47
2024,3,8,"11",57
2024,3,8,"12",61
2024,3,8,"13",63
2024,3,8,"14",49
2024,3,8,"15",48
2024,3,8,"16",48
2024,3,8,"17",51
2024,3,8,"18",44
2024,3,8,"19",55
2024,3,8,"20",55
2024,3,8,"21",55
2024,3,8,"22",52
2024,3,8,"23",52
2024,3,8,"24",51
2024,3,9,"1",38
2024,3,9,"2",34
2024,3,9,"3",34
2024,3,9,"4",34
2024,3,9,"5",37
2024,3,9,"6",42
2024,3,9,"7",65
2024,3,9,"8",64
2024,3,9,"9",63
2024,3,9,"10",68
2024,3,9,"11",62
2024,3,9,"12",67
2024,3,9,"13",54
2024,3,9,"14",68
2024,3,9,"15",64
2024,3,9,"16",58
2024,3,9,"17",72
2024,3,9,"18",50
2024,3,9,"19",56
2024,3,9,"20",59
2024,3,9,"21",58
2024,3,9,"22",53
2024,3,9,"23",49
2024,3,9,"24",49
2024,3,10,"1",50
2024,3,10,"2",51
2024,3,10,"3",47
2024,3,10,"4",46
2024,3,10,"5",51
2024,3,10,"6",50
2024,3,10,"7",55
2024,3,10,"8",69
2024,3,10,"9",66
2024,3,10,"10",65
2024,3,10,"11",62
2024,3,10,"12",68
2024,3,10,"13",60
2024,3,10,"14",58
2024,3,10,"15",54
2024,3,10,"16",56
2024,3,10,"17",57
2024,3,10,"18",49
2024,3,10,"19",54
2024,3,10,"20",54
2024,3,10,"21",55
2024,3,10,"22",53
2024,3,10,"23",53
2024,3,10,"24",46
2024,3,11,"1",46
2024,3,11,"2",43
2024,3,11,"3",44
2024,3,11,"4",42
2024,3,11,"5",42
2024,3,11,"6",43
2024,3,11,"7",49
2024,3,11,"8",41
2024,3,11,"9",52
2024,3,11,"10",44
2024,3,11,"11",44
2024,3,11,"12",44
2024,3,11,"13",46
2024,3,11,"14",46
2024,3,11,"15",47
2024,3,11,"16",55
2024,3,11,"17",57
2024,3,11,"18",57
2024,3,11,"19",59
2024,3,11,"20",58
2024,3,11,"21",55
2024,3,11,"22",51
2024,3,11,"23",46
2024,3,11,"24",40
2024,3,12,"1",35
2024,3,12,"2",30
2024,3,12,"3",30
2024,3,12,"4",31
2024,3,12,"5",32
2024,3,12,"6",35
2024,3,12,"7",41
2024,3,12,"8",42
2024,3,12,"9",67
2024,3,12,"10",56
2024,3,12,"11",68
2024,3,12,"12",63
2024,3,12,"13",63
2024,3,12,"14",63
2024,3,12,"15",55
2024,3,12,"16",55
2024,3,12,"17",55
2024,3,12,"18",49
2024,3,12,"19",52
2024,3,12,"20",52
2024,3,12,"21",52
2024,3,12,"22",49
2024,3,12,"23",47
2024,3,12,"24",46
2024,3,13,"1",47
2024,3,13,"2",48
2024,3,13,"3",50
2024,3,13,"4",45
2024,3,13,"5",40
2024,3,13,"6",42
2024,3,13,"7",44
2024,3,13,"8",59
2024,3,13,"9",57
2024,3,13,"10",53
2024,3,13,"11",53
2024,3,13,"12",61
2024,3,13,"13",62
2024,3,13,"14",62
2024,3,13,"15",65
2024,3,13,"16",64
2024,3,13,"17",64
2024,3,13,"18",40
2024,3,13,"19",43
2024,3,13,"20",43
2024,3,13,"21",42
2024,3,13,"22",40
2024,3,13,"23",38
2024,3,13,"24",34
2024,3,14,"1",31
2024,3,14,"2",32
2024,3,14,"3",33
2024,3,14,"4",33
2024,3,14,"5",34
2024,3,14,"6",32
2024,3,14,"7",57
2024,3,14,"8",58
2024,3,14,"9",57
2024,3,14,"10",64
2024,3,14,"11",65
2024,3,14,"12",60
2024,3,14,"13",59
2024,3,14,"14",63
2024,3,14,"15",67
2024,3,14,"16",67
2024,3,14,"17",67
2024,3,14,"18",37
2024,3,14,"19",42
2024,3,14,"20",42
2024,3,14,"21",43
2024,3,14,"22",42
2024,3,14,"23",41
2024,3,14,"24",40
2024,3,15,"1",41
2024,3,15,"2",37
2024,3,15,"3",36
2024,3,15,"4",33
2024,3,15,"5",33
2024,3,15,"6",33
2024,3,15,"7",34
2024,3,15,"8",35
2024,3,15,"9",50
2024,3,15,"10",51
2024,3,15,"11",52
2024,3,15,"12",55
2024,3,15,"13",53
2024,3,15,"14",57
2024,3,15,"15",52
2024,3,15,"16",64
2024,3,15,"17",64
2024,3,15,"18",41
2024,3,15,"19",47
2024,3,15,"20",49
2024,3,15,"21",54
2024,3,15,"22",56
2024,3,15,"23",53
2024,3,15,"24",51
2024,3,16,"1",50
2024,3,16,"2",49
2024,3,16,"3",49
2024,3,16,"4",50
2024,3,16,"5",51
2024,3,16,"6",53
2024,3,16,"7",55
2024,3,16,"8",56
2024,3,16,"9",64
2024,3,16,"10",52
2024,3,16,"11",48
2024,3,16,"12",52
2024,3,16,"13",51
2024,3,16,"14",52
2024,3,16,"15",54
2024,3,16,"16",56
2024,3,16,"17",52
2024,3,16,"18",51
2024,3,16,"19",51
2024,3,16,"20",47
2024,3,16,"21",44
2024,3,16,"22",41
2024,3,16,"23",37
2024,3,16,"24",46
2024,3,17,"1",50
2024,3,17,"2",49
2024,3,17,"3",48
2024,3,17,"4",45
2024,3,17,"5",42
2024,3,17,"6",45
2024,3,17,"7",50
2024,3,17,"8",55
2024,3,17,"9",65
2024,3,17,"10",58
2024,3,17,"11",57
2024,3,17,"12",54
2024,3,17,"13",48
2024,3,17,"14",48
2024,3,17,"15",47
2024,3,17,"16",43
2024,3,17,"17",48
2024,3,17,"18",46
2024,3,17,"19",54
2024,3,17,"20",56
2024,3,17,"21",60
2024,3,17,"22",57
2024,3,17,"23",53
2024,3,17,"24",46
2024,3,18,"1",50
2024,3,18,"2",46
2024,3,18,"3",35
2024,3,18,"4",37
2024,3,18,"5",46
2024,3,18,"6",51
2024,3,18,"7",51
2024,3,18,"8",52
2024,3,18,"9",51
2024,3,18,"10",49
2024,3,18,"11",45
2024,3,18,"12",47
2024,3,18,"13",55
2024,3,18,"14",54
2024,3,18,"15",55
2024,3,18,"16",56
2024,3,18,"17",54
2024,3,18,"18",53
2024,3,18,"19",59
2024,3,18,"20",59
2024,3,18,"21",55
2024,3,18,"22",52
2024,3,18,"23",52
2024,3,18,"24",49
2024,3,19,"1",49
2024,3,19,"2",50
2024,3,19,"3",43
2024,3,19,"4",37
2024,3,19,"5",34
2024,3,19,"6",39
2024,3,19,"7",51
2024,3,19,"8",62
2024,3,19,"9",67
2024,3,19,"10",67
2024,3,19,"11",66
2024,3,19,"12",66
2024,3,19,"13",59
2024,3,19,"14",49
2024,3,19,"15",44
2024,3,19,"16",48
2024,3,19,"17",48
2024,3,19,"18",47
2024,3,19,"19",56
2024,3,19,"20",55
2024,3,19,"21",56
2024,3,19,"22",53
2024,3,19,"23",53
2024,3,19,"24",43
2024,3,20,"1",33
2024,3,20,"2",36
2024,3,20,"3",45
2024,3,20,"4",48
2024,3,20,"5",48
2024,3,20,"6",47
2024,3,20,"7",48
2024,3,20,"8",60
2024,3,20,"9",58
2024,3,20,"10",60
2024,3,20,"11",70
2024,3,20,"12",63
2024,3,20,"13",62
2024,3,20,"14",63
2024,3,20,"15",62
2024,3,20,"16",65
2024,3,20,"17",65
2024,3,20,"18",40
2024,3,20,"19",43
2024,3,20,"20",42
2024,3,20,"21",41
2024,3,20,"22",38
2024,3,20,"23",35
2024,3,20,"24",32
2024,3,21,"1",30
2024,3,21,"2",29
2024,3,21,"3",29
2024,3,21,"4",31
2024,3,21,"5",37
2024,3,21,"6",40
2024,3,21,"7",52
2024,3,21,"8",65
2024,3,21,"9",63
2024,3,21,"10",59
2024,3,21,"11",57
2024,3,21,"12",60
2024,3,21,"13",66
2024,3,21,"14",67
2024,3,21,"15",58
2024,3,21,"16",63
2024,3,21,"17",64
2024,3,21,"18",55
2024,3,21,"19",55
2024,3,21,"20",53
2024,3,21,"21",50
2024,3,21,"22",40
2024,3,21,"23",35
2024,3,21,"24",31
2024,3,22,"1",30
2024,3,22,"2",29
2024,3,22,"3",28
2024,3,22,"4",27
2024,3,22,"5",28
2024,3,22,"6",28
2024,3,22,"7",39
2024,3,22,"8",40
2024,3,22,"9",45
2024,3,22,"10",46
2024,3,22,"11",47
2024,3,22,"12",52
2024,3,22,"13",56
2024,3,22,"14",60
2024,3,22,"15",50
2024,3,22,"16",62
2024,3,22,"17",67
2024,3,22,"18",35
2024,3,22,"19",40
2024,3,22,"20",40
2024,3,22,"21",39
2024,3,22,"22",36
2024,3,22,"23",33
2024,3,22,"24",30
2024,3,23,"1",29
2024,3,23,"2",28
2024,3,23,"3",27
2024,3,23,"4",28
2024,3,23,"5",29
2024,3,23,"6",32
2024,3,23,"7",35
2024,3,23,"8",62
2024,3,23,"9",50
2024,3,23,"10",51
2024,3,23,"11",52
2024,3,23,"12",57
2024,3,23,"13",61
2024,3,23,"14",61
2024,3,23,"15",55
2024,3,23,"16",55
2024,3,23,"17",52
2024,3,23,"18",43
2024,3,23,"19",48
2024,3,23,"20",49
2024,3,23,"21",48
2024,3,23,"22",45
2024,3,23,"23",39
2024,3,23,"24",38
2024,3,24,"1",33
2024,3,24,"2",36
2024,3,24,"3",36
2024,3,24,"4",33
2024,3,24,"5",35
2024,3,24,"6",34
2024,3,24,"7",37
2024,3,24,"8",46
2024,3,24,"9",51
2024,3,24,"10",52
2024,3,24,"11",55
2024,3,24,"12",62
2024,3,24,"13",58
2024,3,24,"14",61
2024,3,24,"15",49
2024,3,24,"16",50
2024,3,24,"17",51
2024,3,24,"18",46
2024,3,24,"19",46
2024,3,24,"20",45
2024,3,24,"21",43
2024,3,24,"22",41
2024,3,24,"23",39
2024,3,24,"24",46
2024,3,25,"1",50
2024,3,25,"2",50
2024,3,25,"3",49
2024,3,25,"4",49
2024,3,25,"5",50
2024,3,25,"6",50
2024,3,25,"7",53
2024,3,25,"8",57
2024,3,25,"9",65
2024,3,25,"10",54
2024,3,25,"11",47
2024,3,25,"12",44
2024,3,25,"13",43
2024,3,25,"14",43
2024,3,25,"15",41
2024,3,25,"16",40
2024,3,25,"17",47
2024,3,25,"18",43
2024,3,25,"19",44
2024,3,25,"20",44
2024,3,25,"21",43
2024,3,25,"22",41
2024,3,25,"23",51
2024,3,25,"24",50
2024,3,26,"1",47
2024,3,26,"2",45
2024,3,26,"3",45
2024,3,26,"4",48
2024,3,26,"5",49
2024,3,26,"6",52
2024,3,26,"7",48
2024,3,26,"8",44
2024,3,26,"9",52
2024,3,26,"10",52
2024,3,26,"11",44
2024,3,26,"12",47
2024,3,26,"13",47
2024,3,26,"14",47
2024,3,26,"15",50
2024,3,26,"16",52
2024,3,26,"17",52
2024,3,26,"18",53
2024,3,26,"19",55
2024,3,26,"20",56
2024,3,26,"21",57
2024,3,26,"22",56
2024,3,26,"23",53
2024,3,26,"24",50
2024,3,27,"1",47
2024,3,27,"2",48
2024,3,27,"3",49
2024,3,27,"4",40
2024,3,27,"5",49
2024,3,27,"6",45
2024,3,27,"7",45
2024,3,27,"8",47
2024,3,27,"9",55
2024,3,27,"10",60
2024,3,27,"11",58
2024,3,27,"12",53
2024,3,27,"13",53
2024,3,27,"14",53
2024,3,27,"15",54
2024,3,27,"16",56
2024,3,27,"17",55
2024,3,27,"18",53
2024,3,27,"19",52
2024,3,27,"20",51
2024,3,27,"21",46
2024,3,27,"22",43
2024,3,27,"23",40
2024,3,27,"24",36
2024,3,28,"1",31
2024,3,28,"2",29
2024,3,28,"3",28
2024,3,28,"4",29
2024,3,28,"5",29
2024,3,28,"6",29
2024,3,28,"7",31
2024,3,28,"8",33
2024,3,28,"9",49
2024,3,28,"10",50
2024,3,28,"11",49
2024,3,28,"12",53
2024,3,28,"13",57
2024,3,28,"14",57
2024,3,28,"15",57
2024,3,28,"16",50
2024,3,28,"17",51
2024,3,28,"18",35
2024,3,28,"19",40
2024,3,28,"20",40
2024,3,28,"21",39
2024,3,28,"22",37
2024,3,28,"23",35
2024,3,28,"24",35
2024,3,29,"1",38
2024,3,29,"2",42
2024,3,29,"3",49
2024,3,29,"4",45
2024,3,29,"5",46
2024,3,29,"6",47
2024,3,29,"7",48
2024,3,29,"8",45
2024,3,29,"9",44
2024,3,29,"10",54
2024,3,29,"11",60
2024,3,29,"12",61
2024,3,29,"13",63
2024,3,29,"14",53
2024,3,29,"15",57
2024,3,29,"16",59
2024,3,29,"17",63
2024,3,29,"18",67
2024,3,29,"19",56
2024,3,29,"20",55
2024,3,29,"21",53
2024,3,29,"22",50
2024,3,29,"23",49
2024,3,29,"24",46
2024,3,30,"1",33
2024,3,30,"2",33
2024,3,30,"3",36
2024,3,30,"4",39
2024,3,30,"5",41
2024,3,30,"6",44
2024,3,30,"7",61
2024,3,30,"8",72
2024,3,30,"9",65
2024,3,30,"10",64
2024,3,30,"11",56
2024,3,30,"12",61
2024,3,30,"13",58
2024,3,30,"14",57
2024,3,30,"15",58
2024,3,30,"16",50
2024,3,30,"17",58
2024,3,30,"18",60
2024,3,30,"19",47
2024,3,30,"20",47
2024,3,30,"21",44
2024,3,30,"22",42
2024,3,30,"23",39
2024,3,30,"24",37
2024,3,31,"1",32
2024,3,31,"2",31
2024,3,31,"3",31
2024,3,31,"4",29
2024,3,31,"5",33
2024,3,31,"6",48
2024,3,31,"7",50
2024,3,31,"8",50
2024,3,31,"9",69
2024,3,31,"10",62
2024,3,31,"11",65
2024,3,31,"12",76
2024,3,31,"13",76
2024,3,31,"14",72
2024,3,31,"15",71
2024,3,31,"16",53
2024,3,31,"17",53
2024,3,31,"18",72
2024,3,31,"19",61
2024,3,31,"20",57
2024,3,31,"21",58
2024,3,31,"22",56
2024,3,31,"23",41
2024,3,31,"24",45
2024,4,1,"1",41
2024,4,1,"2",34
2024,4,1,"3",31
2024,4,1,"4",30
2024,4,1,"5",32
2024,4,1,"6",48
2024,4,1,"7",55
2024,4,1,"8",56
2024,4,1,"9",42
2024,4,1,"10",52
2024,4,1,"11",53
2024,4,1,"12",44
2024,4,1,"13",44
2024,4,1,"14",44
2024,4,1,"15",49
2024,4,1,"16",54
2024,4,1,"17",52
2024,4,1,"18",59
2024,4,1,"19",44
2024,4,1,"20",46
2024,4,1,"21",47
2024,4,1,"22",48
2024,4,1,"23",53
2024,4,1,"24",52
2024,4,2,"1",50
2024,4,2,"2",51
2024,4,2,"3",50
2024,4,2,"4",50
2024,4,2,"5",47
2024,4,2,"6",44
2024,4,2,"7",40
2024,4,2,"8",54
2024,4,2,"9",56
2024,4,2,"10",73
2024,4,2,"11",76
2024,4,2,"12",60
2024,4,2,"13",62
2024,4,2,"14",63
2024,4,2,"15",61
2024,4,2,"16",62
2024,4,2,"17",56
2024,4,2,"18",45
2024,4,2,"19",41
2024,4,2,"20",42
2024,4,2,"21",40
2024,4,2,"22",38
2024,4,2,"23",34
2024,4,2,"24",32
2024,4,3,"1",31
2024,4,3,"2",31
2024,4,3,"3",31
2024,4,3,"4",33
2024,4,3,"5",37
2024,4,3,"6",44
2024,4,3,"7",63
2024,4,3,"8",65
2024,4,3,"9",67
2024,4,3,"10",64
2024,4,3,"11",70
2024,4,3,"12",53
2024,4,3,"13",51
2024,4,3,"14",70
2024,4,3,"15",70
2024,4,3,"16",71
2024,4,3,"17",70
2024,4,3,"18",59
2024,4,3,"19",40
2024,4,3,"20",41
2024,4,3,"21",39
2024,4,3,"22",38
2024,4,3,"23",35
2024,4,3,"24",32
2024,4,4,"1",31
2024,4,4,"2",30
2024,4,4,"3",33
2024,4,4,"4",40
2024,4,4,"5",44
2024,4,4,"6",59
2024,4,4,"7",61
2024,4,4,"8",67
2024,4,4,"9",72
2024,4,4,"10",72
2024,4,4,"11",68
2024,4,4,"12",61
2024,4,4,"13",62
2024,4,4,"14",60
2024,4,4,"15",59
2024,4,4,"16",52
2024,4,4,"17",55
2024,4,4,"18",50
2024,4,4,"19",48
2024,4,4,"20",47
2024,4,4,"21",51
2024,4,4,"22",46
2024,4,4,"23",38
2024,4,4,"24",33
2024,4,5,"1",31
2024,4,5,"2",30
2024,4,5,"3",29
2024,4,5,"4",29
2024,4,5,"5",29
2024,4,5,"6",31
2024,4,5,"7",31
2024,4,5,"8",35
2024,4,5,"9",37
2024,4,5,"10",39
2024,4,5,"11",43
2024,4,5,"12",44
2024,4,5,"13",40
2024,4,5,"14",40
2024,4,5,"15",38
2024,4,5,"16",37
2024,4,5,"17",45
2024,4,5,"18",39
2024,4,5,"19",40
2024,4,5,"20",43
2024,4,5,"21",43
2024,4,5,"22",46
2024,4,5,"23",52
2024,4,5,"24",40
2024,4,6,"1",40
2024,4,6,"2",43
2024,4,6,"3",49
2024,4,6,"4",46
2024,4,6,"5",45
2024,4,6,"6",53
2024,4,6,"7",68
2024,4,6,"8",73
2024,4,6,"9",60
2024,4,6,"10",58
2024,4,6,"11",59
2024,4,6,"12",67
2024,4,6,"13",63
2024,4,6,"14",63
2024,4,6,"15",67
2024,4,6,"16",70
2024,4,6,"17",70
2024,4,6,"18",48
2024,4,6,"19",43
2024,4,6,"20",45
2024,4,6,"21",56
2024,4,6,"22",54
2024,4,6,"23",49
2024,4,6,"24",52
2024,4,7,"1",47
