"Year","Month","Day","Period","value"
2024,2,22,22,3
2024,2,22,23,13
2024,2,22,24,23
2024,2,23,1,27
2024,2,23,2,24
2024,2,23,3,20
2024,2,23,4,22
2024,2,23,5,11
2024,2,23,6,21
2024,2,23,7,88
2024,2,23,8,64
2024,2,23,9,81
2024,2,23,10,65
2024,2,23,11,62
2024,2,23,12,70
2024,2,23,13,73
2024,2,23,14,73
2024,2,23,15,70
2024,2,23,16,68
2024,2,23,17,73
2024,2,23,18,49
2024,2,23,19,61
2024,2,23,20,56
2024,2,23,21,51
2024,2,23,22,34
2024,2,23,23,35
2024,2,23,24,28
2024,2,24,1,19
2024,2,24,2,25
2024,2,24,3,26
2024,2,24,4,18
2024,2,24,5,18
2024,2,24,6,18
2024,2,24,7,72
2024,2,24,8,40
2024,2,24,9,61
2024,2,24,10,47
2024,2,24,11,59
2024,2,24,12,58
2024,2,24,13,65
2024,2,24,14,74
2024,2,24,15,72
2024,2,24,16,66
2024,2,24,17,76
2024,2,24,18,60
2024,2,24,19,59
2024,2,24,20,60
2024,2,24,21,60
2024,2,24,22,47
2024,2,24,23,40
2024,2,24,24,24
2024,2,25,1,18
2024,2,25,2,18
2024,2,25,3,18
2024,2,25,4,18
2024,2,25,5,18
2024,2,25,6,18
2024,2,25,7,41
2024,2,25,8,60
2024,2,25,9,61
2024,2,25,10,84
2024,2,25,11,81
2024,2,25,12,77
2024,2,25,13,77
2024,2,25,14,74
2024,2,25,15,75
2024,2,25,16,69
2024,2,25,17,67
2024,2,25,18,60
2024,2,25,19,59
2024,2,25,20,59
2024,2,25,21,58
2024,2,25,22,53
2024,2,25,23,60
2024,2,25,24,60
2024,2,26,1,48
2024,2,26,2,53
2024,2,26,3,52
2024,2,26,4,56
2024,2,26,5,60
2024,2,26,6,36
2024,2,26,7,73
2024,2,26,8,23
2024,2,26,9,48
2024,2,26,10,45
2024,2,26,11,31
2024,2,26,12,44
2024,2,26,13,32
2024,2,26,14,20
2024,2,26,15,18
2024,2,26,16,21
2024,2,26,17,19
2024,2,26,18,9
2024,2,26,19,13
2024,2,26,20,25
2024,2,26,21,30
2024,2,26,22,58
2024,2,26,23,39
2024,2,26,24,18
2024,2,27,1,18
2024,2,27,2,18
2024,2,27,3,28
2024,2,27,4,46
2024,2,27,5,52
2024,2,27,6,55
2024,2,27,7,87
2024,2,27,8,55
2024,2,27,9,72
2024,2,27,10,33
2024,2,27,11,29
2024,2,27,12,24
2024,2,27,13,19
2024,2,27,14,19
2024,2,27,15,19
2024,2,27,16,23
2024,2,27,17,24
2024,2,27,18,37
2024,2,27,19,46
2024,2,27,20,57
2024,2,27,21,60
2024,2,27,22,60
2024,2,27,23,61
2024,2,27,24,61
2024,2,28,1,21
2024,2,28,2,18
2024,2,28,3,19
2024,2,28,4,18
2024,2,28,5,18
2024,2,28,6,53
2024,2,28,7,67
2024,2,28,8,46
2024,2,28,9,55
2024,2,28,10,43
2024,2,28,11,57
2024,2,28,12,49
2024,2,28,13,46
2024,2,28,14,49
2024,2,28,15,55
2024,2,28,16,50
2024,2,28,17,39
2024,2,28,18,12
2024,2,28,19,10
2024,2,28,20,11
2024,2,28,21,18
2024,2,28,22,11
2024,2,28,23,1
2024,2,28,24,1
2024,2,29,1,1
2024,2,29,2,1
2024,2,29,3,1
2024,2,29,4,2
2024,2,29,5,3
2024,2,29,6,2
2024,2,29,7,69
2024,2,29,8,17
2024,2,29,9,32
2024,2,29,10,11
2024,2,29,11,11
2024,2,29,12,26
2024,2,29,13,25
2024,2,29,14,22
2024,2,29,15,21
2024,2,29,16,20
2024,2,29,17,18
2024,2,29,18,1
2024,2,29,19,1
2024,2,29,20,2
2024,2,29,21,9
2024,2,29,22,12
2024,2,29,23,47
2024,2,29,24,56
2024,3,1,1,47
2024,3,1,2,46
2024,3,1,3,20
2024,3,1,4,22
2024,3,1,5,11
2024,3,1,6,21
2024,3,1,7,88
2024,3,1,8,64
2024,3,1,9,81
2024,3,1,10,65
2024,3,1,11,62
2024,3,1,12,70
2024,3,1,13,73
2024,3,1,14,73
2024,3,1,15,70
2024,3,1,16,68
2024,3,1,17,73
2024,3,1,18,49
2024,3,1,19,61
2024,3,1,20,56
2024,3,1,21,51
2024,3,1,22,34
2024,3,1,23,35
2024,3,1,24,28
2024,3,2,1,19
2024,3,2,2,25
2024,3,2,3,26
2024,3,2,4,18
2024,3,2,5,18
2024,3,2,6,18
2024,3,2,7,72
2024,3,2,8,40
2024,3,2,9,61
2024,3,2,10,47
2024,3,2,11,59
2024,3,2,12,58
2024,3,2,13,65
2024,3,2,14,74
2024,3,2,15,72
2024,3,2,16,66
2024,3,2,17,76
2024,3,2,18,60
2024,3,2,19,59
2024,3,2,20,60
2024,3,2,21,60
2024,3,2,22,47
2024,3,2,23,40
2024,3,2,24,24
2024,3,3,1,18
2024,3,3,2,18
2024,3,3,3,18
2024,3,3,4,18
2024,3,3,5,18
2024,3,3,6,18
2024,3,3,7,41
2024,3,3,8,60
2024,3,3,9,61
2024,3,3,10,84
2024,3,3,11,81
2024,3,3,12,77
2024,3,3,13,77
2024,3,3,14,74
2024,3,3,15,75
2024,3,3,16,69
2024,3,3,17,67
2024,3,3,18,60
2024,3,3,19,59
2024,3,3,20,59
2024,3,3,21,58
2024,3,3,22,53
2024,3,3,23,60
2024,3,3,24,60
2024,3,4,1,48
2024,3,4,2,53
2024,3,4,3,52
2024,3,4,4,56
2024,3,4,5,60
2024,3,4,6,36
2024,3,4,7,73
2024,3,4,8,23
2024,3,4,9,48
2024,3,4,10,45
2024,3,4,11,31
2024,3,4,12,44
2024,3,4,13,32
2024,3,4,14,20
2024,3,4,15,18
2024,3,4,16,21
2024,3,4,17,19
2024,3,4,18,9
2024,3,4,19,13
2024,3,4,20,25
2024,3,4,21,30
2024,3,4,22,58
2024,3,4,23,39
2024,3,4,24,18
2024,3,5,1,18
2024,3,5,2,18
2024,3,5,3,28
2024,3,5,4,46
2024,3,5,5,52
2024,3,5,6,55
2024,3,5,7,87
2024,3,5,8,55
2024,3,5,9,72
2024,3,5,10,33
2024,3,5,11,29
2024,3,5,12,24
2024,3,5,13,19
2024,3,5,14,19
2024,3,5,15,19
2024,3,5,16,23
2024,3,5,17,24
2024,3,5,18,37
2024,3,5,19,46
2024,3,5,20,57
2024,3,5,21,60
2024,3,5,22,60
2024,3,5,23,61
2024,3,5,24,61
2024,3,6,1,21
2024,3,6,2,18
2024,3,6,3,19
2024,3,6,4,18
2024,3,6,5,18
2024,3,6,6,53
2024,3,6,7,67
2024,3,6,8,46
2024,3,6,9,55
2024,3,6,10,43
2024,3,6,11,57
2024,3,6,12,49
2024,3,6,13,46
2024,3,6,14,49
2024,3,6,15,55
2024,3,6,16,50
2024,3,6,17,39
2024,3,6,18,12
2024,3,6,19,10
2024,3,6,20,11
2024,3,6,21,18
2024,3,6,22,11
2024,3,6,23,1
2024,3,6,24,1
2024,3,7,1,1
2024,3,7,2,1
2024,3,7,3,1
2024,3,7,4,2
2024,3,7,5,3
2024,3,7,6,2
2024,3,7,7,69
2024,3,7,8,17
2024,3,7,9,32
2024,3,7,10,11
2024,3,7,11,11
2024,3,7,12,26
2024,3,7,13,25
2024,3,7,14,22
2024,3,7,15,21
2024,3,7,16,20
2024,3,7,17,18
2024,3,7,18,1
2024,3,7,19,1
2024,3,7,20,2
2024,3,7,21,9
2024,3,7,22,12
2024,3,7,23,47
2024,3,7,24,56
2024,3,8,1,47
2024,3,8,2,46
2024,3,8,3,45
2024,3,8,4,31
2024,3,8,5,31
2024,3,8,6,41
2024,3,8,7,80
2024,3,8,8,38
2024,3,8,9,51
2024,3,8,10,44
2024,3,8,11,59
2024,3,8,12,69
2024,3,8,13,69
2024,3,8,14,55
2024,3,8,15,55
2024,3,8,16,56
2024,3,8,17,55
2024,3,8,18,36
2024,3,8,19,55
2024,3,8,20,55
2024,3,8,21,57
2024,3,8,22,53
2024,3,8,23,59
2024,3,8,24,60
2024,3,9,1,30
2024,3,9,2,18
2024,3,9,3,18
2024,3,9,4,18
2024,3,9,5,18
2024,3,9,6,27
2024,3,9,7,27
2024,3,9,8,20
2024,3,9,9,59
2024,3,9,10,61
2024,3,9,11,59
2024,3,9,12,40
2024,3,9,13,44
2024,3,9,14,52
2024,3,9,15,62
2024,3,9,16,59
2024,3,9,17,77
2024,3,9,18,47
2024,3,9,19,52
2024,3,9,20,60
2024,3,9,21,60
2024,3,9,22,54
2024,3,9,23,49
2024,3,9,24,56
2024,3,10,1,60
2024,3,10,2,60
2024,3,10,3,56
2024,3,10,4,54
2024,3,10,5,60
2024,3,10,6,51
2024,3,10,7,91
2024,3,10,8,68
2024,3,10,9,68
2024,3,10,10,68
2024,3,10,11,64
2024,3,10,12,65
2024,3,10,13,53
2024,3,10,14,47
2024,3,10,15,44
2024,3,10,16,53
2024,3,10,17,56
2024,3,10,18,44
2024,3,10,19,50
2024,3,10,20,49
2024,3,10,21,54
2024,3,10,22,57
2024,3,10,23,60
2024,3,10,24,53
2024,3,11,1,56
2024,3,11,2,50
2024,3,11,3,52
2024,3,11,4,49
2024,3,11,5,46
2024,3,11,6,41
2024,3,11,7,52
2024,3,11,8,25
2024,3,11,9,37
2024,3,11,10,21
2024,3,11,11,21
2024,3,11,12,21
2024,3,11,13,33
2024,3,11,14,35
2024,3,11,15,43
2024,3,11,16,64
2024,3,11,17,62
2024,3,11,18,60
2024,3,11,19,60
2024,3,11,20,61
2024,3,11,21,58
2024,3,11,22,52
2024,3,11,23,47
2024,3,11,24,36
2024,3,12,1,25
2024,3,12,2,18
2024,3,12,3,18
2024,3,12,4,18
2024,3,12,5,18
2024,3,12,6,18
2024,3,12,7,72
2024,3,12,8,25
2024,3,12,9,59
2024,3,12,10,44
2024,3,12,11,59
2024,3,12,12,52
2024,3,12,13,52
2024,3,12,14,52
2024,3,12,15,50
2024,3,12,16,48
2024,3,12,17,51
2024,3,12,18,45
2024,3,12,19,43
2024,3,12,20,44
2024,3,12,21,48
2024,3,12,22,48
2024,3,12,23,49
2024,3,12,24,53
2024,3,13,1,59
2024,3,13,2,60
2024,3,13,3,59
2024,3,13,4,45
2024,3,13,5,32
2024,3,13,6,32
2024,3,13,7,75
2024,3,13,8,40
2024,3,13,9,49
2024,3,13,10,35
2024,3,13,11,33
2024,3,13,12,43
2024,3,13,13,49
2024,3,13,14,49
2024,3,13,15,55
2024,3,13,16,48
2024,3,13,17,55
2024,3,13,18,1
2024,3,13,19,1
2024,3,13,20,5
2024,3,13,21,8
2024,3,13,22,10
2024,3,13,23,14
2024,3,13,24,7
2024,3,14,1,3
2024,3,14,2,14
2024,3,14,3,18
2024,3,14,4,17
2024,3,14,5,20
2024,3,14,6,7
2024,3,14,7,6
2024,3,14,8,33
2024,3,14,9,29
2024,3,14,10,59
2024,3,14,11,57
2024,3,14,12,49
2024,3,14,13,49
2024,3,14,14,46
2024,3,14,15,38
2024,3,14,16,50
2024,3,14,17,46
2024,3,14,18,6
2024,3,14,19,11
2024,3,14,20,15
2024,3,14,21,19
2024,3,14,22,23
2024,3,14,23,26
2024,3,14,24,29
2024,3,15,1,34
2024,3,15,2,28
2024,3,15,3,27
2024,3,15,4,19
2024,3,15,5,16
2024,3,15,6,15
2024,3,15,7,70
2024,3,15,8,20
2024,3,15,9,36
2024,3,15,10,39
2024,3,15,11,40
2024,3,15,12,46
2024,3,15,13,43
2024,3,15,14,44
2024,3,15,15,48
2024,3,15,16,51
2024,3,15,17,58
2024,3,15,18,23
2024,3,15,19,28
2024,3,15,20,33
2024,3,15,21,48
2024,3,15,22,59
2024,3,15,23,60
2024,3,15,24,60
2024,3,16,1,60
2024,3,16,2,60
2024,3,16,3,60
2024,3,16,4,60
2024,3,16,5,60
2024,3,16,6,60
2024,3,16,7,92
2024,3,16,8,63
2024,3,16,9,68
2024,3,16,10,49
2024,3,16,11,36
2024,3,16,12,51
2024,3,16,13,49
2024,3,16,14,52
2024,3,16,15,61
2024,3,16,16,63
2024,3,16,17,48
2024,3,16,18,39
2024,3,16,19,31
2024,3,16,20,17
2024,3,16,21,2
2024,3,16,22,1
2024,3,16,23,8
2024,3,16,24,41
2024,3,17,1,56
2024,3,17,2,60
2024,3,17,3,60
2024,3,17,4,54
2024,3,17,5,45
2024,3,17,6,46
2024,3,17,7,54
2024,3,17,8,63
2024,3,17,9,68
2024,3,17,10,61
2024,3,17,11,62
2024,3,17,12,45
2024,3,17,13,31
2024,3,17,14,30
2024,3,17,15,30
2024,3,17,16,24
2024,3,17,17,38
2024,3,17,18,26
2024,3,17,19,38
2024,3,17,20,42
2024,3,17,21,59
2024,3,17,22,60
2024,3,17,23,60
2024,3,17,24,49
2024,3,18,1,60
2024,3,18,2,46
2024,3,18,3,19
2024,3,18,4,24
2024,3,18,5,40
2024,3,18,6,57
2024,3,18,7,85
2024,3,18,8,56
2024,3,18,9,49
2024,3,18,10,41
2024,3,18,11,25
2024,3,18,12,36
2024,3,18,13,61
2024,3,18,14,58
2024,3,18,15,63
2024,3,18,16,63
2024,3,18,17,56
2024,3,18,18,50
2024,3,18,19,60
2024,3,18,20,60
2024,3,18,21,57
2024,3,18,22,56
2024,3,18,23,61
2024,3,18,24,61
2024,3,19,1,60
2024,3,19,2,58
2024,3,19,3,42
2024,3,19,4,29
2024,3,19,5,16
2024,3,19,6,22
2024,3,19,7,83
2024,3,19,8,65
2024,3,19,9,72
2024,3,19,10,73
2024,3,19,11,72
2024,3,19,12,68
2024,3,19,13,62
2024,3,19,14,35
2024,3,19,15,20
2024,3,19,16,28
2024,3,19,17,39
2024,3,19,18,33
2024,3,19,19,48
2024,3,19,20,46
2024,3,19,21,61
2024,3,19,22,58
2024,3,19,23,60
2024,3,19,24,48
2024,3,20,1,22
2024,3,20,2,35
2024,3,20,3,57
2024,3,20,4,56
2024,3,20,5,53
2024,3,20,6,47
2024,3,20,7,81
2024,3,20,8,44
2024,3,20,9,50
2024,3,20,10,56
2024,3,20,11,63
2024,3,20,12,51
2024,3,20,13,49
2024,3,20,14,49
2024,3,20,15,55
2024,3,20,16,48
2024,3,20,17,55
2024,3,20,18,2
2024,3,20,19,3
2024,3,20,20,3
2024,3,20,21,4
2024,3,20,22,4
2024,3,20,23,4
2024,3,20,24,4
2024,3,21,1,3
2024,3,21,2,9
2024,3,21,3,10
2024,3,21,4,16
2024,3,21,5,31
2024,3,21,6,36
2024,3,21,7,64
2024,3,21,8,67
2024,3,21,9,73
2024,3,21,10,67
2024,3,21,11,60
2024,3,21,12,68
2024,3,21,13,69
2024,3,21,14,70
2024,3,21,15,63
2024,3,21,16,75
2024,3,21,17,75
2024,3,21,18,59
2024,3,21,19,52
2024,3,21,20,45
2024,3,21,21,42
2024,3,21,22,19
2024,3,21,23,9
2024,3,21,24,4
2024,3,22,1,4
2024,3,22,2,7
2024,3,22,3,3
2024,3,22,4,1
2024,3,22,5,3
2024,3,22,6,3
2024,3,22,7,45
2024,3,22,8,26
2024,3,22,9,33
2024,3,22,10,33
2024,3,22,11,33
2024,3,22,12,42
2024,3,22,13,42
2024,3,22,14,51
2024,3,22,15,46
2024,3,22,16,48
2024,3,22,17,50
2024,3,22,18,1
2024,3,22,19,1
2024,3,22,20,1
2024,3,22,21,1
2024,3,22,22,1
2024,3,22,23,1
2024,3,22,24,1
2024,3,23,1,2
2024,3,23,2,3
2024,3,23,3,1
2024,3,23,4,1
2024,3,23,5,1
2024,3,23,6,1
2024,3,23,7,69
2024,3,23,8,35
2024,3,23,9,32
2024,3,23,10,33
2024,3,23,11,33
2024,3,23,12,42
2024,3,23,13,42
2024,3,23,14,42
2024,3,23,15,46
2024,3,23,16,44
2024,3,23,17,32
2024,3,23,18,14
2024,3,23,19,22
2024,3,23,20,26
2024,3,23,21,29
2024,3,23,22,28
2024,3,23,23,22
2024,3,23,24,26
2024,3,24,1,17
2024,3,24,2,28
2024,3,24,3,28
2024,3,24,4,22
2024,3,24,5,24
2024,3,24,6,14
2024,3,24,7,70
2024,3,24,8,27
2024,3,24,9,33
2024,3,24,10,33
2024,3,24,11,41
2024,3,24,12,43
2024,3,24,13,42
2024,3,24,14,43
2024,3,24,15,38
2024,3,24,16,28
2024,3,24,17,29
2024,3,24,18,19
2024,3,24,19,1
2024,3,24,20,1
2024,3,24,21,4
2024,3,24,22,8
2024,3,24,23,18
2024,3,24,24,44
2024,3,25,1,60
2024,3,25,2,59
2024,3,25,3,60
2024,3,25,4,60
2024,3,25,5,60
2024,3,25,6,61
2024,3,25,7,63
2024,3,25,8,62
2024,3,25,9,67
2024,3,25,10,48
2024,3,25,11,27
2024,3,25,12,21
2024,3,25,13,19
2024,3,25,14,19
2024,3,25,15,18
2024,3,25,16,20
2024,3,25,17,28
2024,3,25,18,19
2024,3,25,19,1
2024,3,25,20,1
2024,3,25,21,4
2024,3,25,22,15
2024,3,25,23,52
2024,3,25,24,61
2024,3,26,1,59
2024,3,26,2,57
2024,3,26,3,56
2024,3,26,4,60
2024,3,26,5,60
2024,3,26,6,59
2024,3,26,7,45
2024,3,26,8,32
2024,3,26,9,37
2024,3,26,10,35
2024,3,26,11,20
2024,3,26,12,30
2024,3,26,13,29
2024,3,26,14,30
2024,3,26,15,40
2024,3,26,16,48
2024,3,26,17,50
2024,3,26,18,44
2024,3,26,19,46
2024,3,26,20,49
2024,3,26,21,55
2024,3,26,22,60
2024,3,26,23,60
2024,3,26,24,60
2024,3,27,1,60
2024,3,27,2,60
2024,3,27,3,60
2024,3,27,4,36
2024,3,27,5,60
2024,3,27,6,52
2024,3,27,7,49
2024,3,27,8,49
2024,3,27,9,49
2024,3,27,10,58
2024,3,27,11,56
2024,3,27,12,53
2024,3,27,13,56
2024,3,27,14,56
2024,3,27,15,58
2024,3,27,16,63
2024,3,27,17,58
2024,3,27,18,44
2024,3,27,19,37
2024,3,27,20,36
2024,3,27,21,25
2024,3,27,22,25
2024,3,27,23,23
2024,3,27,24,20
2024,3,28,1,7
2024,3,28,2,2
2024,3,28,3,1
2024,3,28,4,6
2024,3,28,5,6
2024,3,28,6,4
2024,3,28,7,18
2024,3,28,8,17
2024,3,28,9,40
2024,3,28,10,40
2024,3,28,11,32
2024,3,28,12,42
2024,3,28,13,42
2024,3,28,14,42
2024,3,28,15,35
2024,3,28,16,45
2024,3,28,17,45
2024,3,28,18,8
2024,3,28,19,4
2024,3,28,20,1
2024,3,28,21,2
2024,3,28,22,1
2024,3,28,23,9
2024,3,28,24,17
2024,3,29,1,30
2024,3,29,2,42
2024,3,29,3,60
2024,3,29,4,58
2024,3,29,5,58
2024,3,29,6,61
2024,3,29,7,63
2024,3,29,8,53
2024,3,29,9,47
2024,3,29,10,57
2024,3,29,11,69
2024,3,29,12,68
2024,3,29,13,72
2024,3,29,14,63
2024,3,29,15,71
2024,3,29,16,66
2024,3,29,17,68
2024,3,29,18,73
2024,3,29,19,56
2024,3,29,20,52
2024,3,29,21,49
2024,3,29,22,48
2024,3,29,23,52
2024,3,29,24,57
2024,3,30,1,30
2024,3,30,2,31
2024,3,30,3,40
2024,3,30,4,46
2024,3,30,5,46
2024,3,30,6,48
2024,3,30,7,57
2024,3,30,8,69
2024,3,30,9,72
2024,3,30,10,61
2024,3,30,11,41
2024,3,30,12,42
2024,3,30,13,42
2024,3,30,14,42
2024,3,30,15,38
2024,3,30,16,28
2024,3,30,17,48
2024,3,30,18,45
2024,3,30,19,16
2024,3,30,20,14
2024,3,30,21,15
2024,3,30,22,20
2024,3,30,23,23
2024,3,30,24,25
2024,3,31,1,16
2024,3,31,2,15
2024,3,31,3,15
2024,3,31,4,6
2024,3,31,5,15
2024,3,31,6,15
2024,3,31,7,31
2024,3,31,8,26
2024,3,31,9,60
2024,3,31,10,57
2024,3,31,11,60
2024,3,31,12,64
2024,3,31,13,69
2024,3,31,14,61
2024,3,31,15,47
2024,3,31,16,38
2024,3,31,17,38
2024,3,31,18,62
2024,3,31,19,60
2024,3,31,20,55
2024,3,31,21,60
2024,3,31,22,60
2024,3,31,23,29
2024,3,31,24,42
2024,4,1,1,34
2024,4,1,2,19
2024,4,1,3,9
2024,4,1,4,1
2024,4,1,5,1
2024,4,1,6,1
2024,4,1,7,31
2024,4,1,8,31
2024,4,1,9,11
2024,4,1,10,32
2024,4,1,11,32
2024,4,1,12,19
2024,4,1,13,19
2024,4,1,14,19
2024,4,1,15,40
2024,4,1,16,37
2024,4,1,17,37
2024,4,1,18,48
2024,4,1,19,18
2024,4,1,20,20
2024,4,1,21,30
2024,4,1,22,36
2024,4,1,23,57
2024,4,1,24,59
2024,4,2,1,55
2024,4,2,2,59
2024,4,2,3,60
2024,4,2,4,60
2024,4,2,5,56
2024,4,2,6,79
2024,4,2,7,26
2024,4,2,8,35
2024,4,2,9,45
2024,4,2,10,75
2024,4,2,11,82
2024,4,2,12,60
2024,4,2,13,59
2024,4,2,14,63
2024,4,2,15,71
2024,4,2,16,63
2024,4,2,17,48
2024,4,2,18,30
2024,4,2,19,7
2024,4,2,20,2
2024,4,2,21,1
2024,4,2,22,1
2024,4,2,23,1
2024,4,2,24,1
2024,4,3,1,3
2024,4,3,2,6
2024,4,3,3,9
2024,4,3,4,13
2024,4,3,5,21
2024,4,3,6,75
2024,4,3,7,49
2024,4,3,8,28
2024,4,3,9,59
2024,4,3,10,60
2024,4,3,11,44
2024,4,3,12,32
2024,4,3,13,24
2024,4,3,14,59
2024,4,3,15,46
2024,4,3,16,50
2024,4,3,17,50
2024,4,3,18,42
2024,4,3,19,1
2024,4,3,20,1
2024,4,3,21,1
2024,4,3,22,5
2024,4,3,23,6
2024,4,3,24,1
2024,4,4,1,1
2024,4,4,2,4
2024,4,4,3,17
2024,4,4,4,36
2024,4,4,5,41
2024,4,4,6,49
2024,4,4,7,53
2024,4,4,8,64
2024,4,4,9,71
2024,4,4,10,69
2024,4,4,11,62
2024,4,4,12,50
2024,4,4,13,52
2024,4,4,14,45
2024,4,4,15,38
2024,4,4,16,37
2024,4,4,17,50
2024,4,4,18,46
2024,4,4,19,36
2024,4,4,20,33
2024,4,4,21,45
2024,4,4,22,37
2024,4,4,23,20
2024,4,4,24,11
2024,4,5,1,8
2024,4,5,2,5
2024,4,5,3,4
2024,4,5,4,2
2024,4,5,5,1
2024,4,5,6,17
2024,4,5,7,17
2024,4,5,8,17
2024,4,5,9,15
2024,4,5,10,16
2024,4,5,11,27
2024,4,5,12,32
2024,4,5,13,22
2024,4,5,14,21
2024,4,5,15,19
2024,4,5,16,21
2024,4,5,17,28
2024,4,5,18,19
2024,4,5,19,13
2024,4,5,20,20
2024,4,5,21,22
2024,4,5,22,37
2024,4,5,23,60
2024,4,5,24,41
2024,4,6,1,45
2024,4,6,2,52
2024,4,6,3,60
2024,4,6,4,48
2024,4,6,5,42
2024,4,6,6,42
2024,4,6,7,54
2024,4,6,8,56
2024,4,6,9,54
2024,4,6,10,45
2024,4,6,11,49
2024,4,6,12,56
2024,4,6,13,49
2024,4,6,14,49
2024,4,6,15,38
2024,4,6,16,44
2024,4,6,17,44
2024,4,6,18,23
2024,4,6,19,9
2024,4,6,20,18
2024,4,6,21,56
2024,4,6,22,60
2024,4,6,23,56
2024,4,6,24,60
2024,4,7,1,49
2024,4,7,2,43
2024,4,7,3,57
2024,4,7,4,60
2024,4,7,5,61
2024,4,7,6,57
2024,4,7,7,60
2024,4,7,8,60
2024,4,7,9,82
2024,4,7,10,64
2024,4,7,11,64
2024,4,7,12,50
2024,4,7,13,46
2024,4,7,14,46
2024,4,7,15,46
2024,4,7,16,44
2024,4,7,17,50
2024,4,7,18,6
2024,4,7,19,10
2024,4,7,20,8
2024,4,7,21,14
2024,4,7,22,6
2024,4,7,23,5
2024,4,7,24,4
2024,4,8,1,2
2024,4,8,2,10
2024,4,8,3,10
2024,4,8,4,5
2024,4,8,5,7
2024,4,8,6,73
2024,4,8,7,46
2024,4,8,8,54
2024,4,8,9,51
2024,4,8,10,46
2024,4,8,11,42
2024,4,8,12,51
2024,4,8,13,49
2024,4,8,14,49
2024,4,8,15,55
2024,4,8,16,48
2024,4,8,17,50
2024,4,8,18,50
2024,4,8,19,24
2024,4,8,20,29
2024,4,8,21,39
2024,4,8,22,59
2024,4,8,23,60
2024,4,8,24,60
2024,4,9,1,60
2024,4,9,2,60
2024,4,9,3,60
2024,4,9,4,60
2024,4,9,5,56
2024,4,9,6,86
2024,4,9,7,50
2024,4,9,8,43
2024,4,9,9,29
2024,4,9,10,32
2024,4,9,11,29
2024,4,9,12,31
2024,4,9,13,49
2024,4,9,14,49
2024,4,9,15,39
2024,4,9,16,56
2024,4,9,17,63
2024,4,9,18,55
2024,4,9,19,42
2024,4,9,20,35
2024,4,9,21,22
2024,4,9,22,14
2024,4,9,23,7
2024,4,9,24,4
2024,4,10,1,11
2024,4,10,2,18
2024,4,10,3,14
2024,4,10,4,14
2024,4,10,5,13
2024,4,10,6,22
2024,4,10,7,29
2024,4,10,8,37
2024,4,10,9,40
2024,4,10,10,45
2024,4,10,11,40
2024,4,10,12,46
2024,4,10,13,42
2024,4,10,14,19
2024,4,10,15,18
2024,4,10,16,20
2024,4,10,17,20
2024,4,10,18,19
2024,4,10,19,32
2024,4,10,20,51
2024,4,10,21,60
2024,4,10,22,55
2024,4,10,23,54
2024,4,10,24,50
2024,4,11,1,50
2024,4,11,2,56
2024,4,11,3,51
2024,4,11,4,38
2024,4,11,5,18
2024,4,11,6,71
2024,4,11,7,20
2024,4,11,8,34
2024,4,11,9,13
2024,4,11,10,45
2024,4,11,11,52
2024,4,11,12,47
2024,4,11,13,42
2024,4,11,14,63
2024,4,11,15,57
2024,4,11,16,61
2024,4,11,17,63
2024,4,11,18,57
2024,4,11,19,34
2024,4,11,20,18
2024,4,11,21,7
2024,4,11,22,14
2024,4,11,23,5
2024,4,11,24,21
2024,4,12,1,44
2024,4,12,2,60
2024,4,12,3,60
2024,4,12,4,60
2024,4,12,5,50
2024,4,12,6,40
2024,4,12,7,32
2024,4,12,8,37
2024,4,12,9,25
2024,4,12,10,36
2024,4,12,11,52
2024,4,12,12,57
2024,4,12,13,54
2024,4,12,14,51
2024,4,12,15,39
2024,4,12,16,40
2024,4,12,17,35
2024,4,12,18,51
2024,4,12,19,19
2024,4,12,20,24
2024,4,12,21,17
2024,4,12,22,19
2024,4,12,23,24
2024,4,12,24,30
2024,4,13,1,36
2024,4,13,2,46
2024,4,13,3,49
2024,4,13,4,49
2024,4,13,5,58
2024,4,13,6,57
2024,4,13,7,61
2024,4,13,8,67
2024,4,13,9,45
2024,4,13,10,52
2024,4,13,11,57
2024,4,13,12,50
2024,4,13,13,45
2024,4,13,14,51
2024,4,13,15,55
2024,4,13,16,48
2024,4,13,17,44
2024,4,13,18,46
2024,4,13,19,3
2024,4,13,20,9
2024,4,13,21,17
2024,4,13,22,27
2024,4,13,23,20
2024,4,13,24,21
2024,4,14,1,24
2024,4,14,2,26
2024,4,14,3,34
2024,4,14,4,46
2024,4,14,5,58
2024,4,14,6,59
2024,4,14,7,55
2024,4,14,8,52
2024,4,14,9,58
2024,4,14,10,55
2024,4,14,11,48
2024,4,14,12,54
2024,4,14,13,57
2024,4,14,14,49
2024,4,14,15,36
2024,4,14,16,46
2024,4,14,17,32
2024,4,14,18,49
2024,4,14,19,7
2024,4,14,20,6
2024,4,14,21,11
2024,4,14,22,9
2024,4,14,23,16
2024,4,14,24,36
2024,4,15,1,43
2024,4,15,2,53
2024,4,15,3,56
2024,4,15,4,53
2024,4,15,5,55
2024,4,15,6,59
2024,4,15,7,52
2024,4,15,8,50
2024,4,15,9,59
2024,4,15,10,61
2024,4,15,11,55
2024,4,15,12,33
2024,4,15,13,23
2024,4,15,14,26
2024,4,15,15,37
2024,4,15,16,34
2024,4,15,17,30
2024,4,15,18,21
2024,4,15,19,3
2024,4,15,20,2
