Year,Month,Day,Period,1,2,3
2020,4,27,171,35.322,36.417,53.844
2020,4,27,172,35.526,36.429,53.643
2020,4,27,173,35.682,36.525,53.628
2020,4,27,174,35.868,36.552,53.535
2020,4,27,175,36.042,36.603,53.427
2020,4,27,176,36.345,36.591,53.427
2020,4,27,177,36.705,36.645,53.265
2020,4,27,178,37.113,36.699,53.106
2020,4,27,179,37.542,36.657,52.944
2020,4,27,180,37.998,36.711,52.875
2020,4,27,181,39.234,36.684,52.404
2020,4,27,182,39.681,36.657,52.137
2020,4,27,183,40.05,36.657,51.975
2020,4,27,184,40.38,36.645,51.894
2020,4,27,185,39.906,36.618,51.828
2020,4,27,186,36.081,36.603,51.828
2020,4,27,187,32.355,36.603,51.558
2020,4,27,188,34.086,36.672,51.423
2020,4,27,189,31.869,36.699,51.222
2020,4,27,190,33.687,36.684,51.249
2020,4,27,191,32.646,36.672,51.114
2020,4,27,192,40.245,36.684,50.871
2020,4,27,193,39.087,36.645,50.334
2020,4,27,194,38.484,36.657,50.067
2020,4,27,195,37.989,36.603,49.905
2020,4,27,196,37.977,36.564,49.677
2020,4,27,197,37.17,36.618,49.392
2020,4,27,198,35.742,36.525,49.11
2020,4,27,199,36.9,36.51,48.801
2020,4,27,200,37.434,36.402,48.519
2020,4,27,201,39.186,36.363,48.345
2020,4,27,202,36.51,36.363,48.09
2020,4,27,203,35.847,36.297,47.712
2020,4,27,204,31.053,36.243,47.442
2020,4,27,205,33.999,36.108,46.314
2020,4,27,206,34.779,36.054,45.897
2020,4,27,207,36.324,36.081,45.6
2020,4,27,208,32.19,36.093,45.453
2020,4,27,209,33.201,36.147,45.345
2020,4,27,210,37.599,36.27,45.183
2020,4,27,211,37.335,36.444,44.97
2020,4,27,212,37.629,36.525,44.982
2020,4,27,213,37.725,36.645,45.117
2020,4,27,214,38.787,36.9,45.21
2020,4,27,215,38.046,37.155,45.333
2020,4,27,216,38.298,37.383,45.414
2020,4,27,217,38.007,37.839,45.804
2020,4,27,218,38.067,38.07,45.87
2020,4,27,219,39.564,38.283,46.167
2020,4,27,220,38.748,38.526,46.449
2020,4,27,221,38.397,38.754,46.824
2020,4,27,222,37.608,39.021,47.268
2020,4,27,223,37.95,39.33,47.631
2020,4,27,224,37.335,39.561,48.075
2020,4,27,225,38.358,39.843,48.6
2020,4,27,226,39.057,40.125,49.044
2020,4,27,227,38.679,40.554,49.488
2020,4,27,228,35.595,40.944,49.716
2020,4,27,229,37.074,41.346,51.129
2020,4,27,230,37.803,41.52,51.141
2020,4,27,231,39.351,41.682,51.369
2020,4,27,232,39.39,41.871,51.666
2020,4,27,233,36.783,42.072,51.867
2020,4,27,234,37.287,42.366,52.137
2020,4,27,235,37.551,42.798,52.419
2020,4,27,236,40.188,43.173,52.326
2020,4,27,237,38.775,43.227,52.311
2020,4,27,238,39.3,42.984,52.284
2020,4,27,239,36.723,42.675,52.272
2020,4,27,240,37.977,42.555,51.963
2020,4,27,241,35.79,41.871,49.728
2020,4,27,242,38.787,41.589,49.152
2020,4,27,243,35.673,41.292,48.639
2020,4,27,244,39.633,40.89,48.048
2020,4,27,245,35.439,40.5,47.403
2020,4,27,246,35.955,40.083,46.716
2020,4,27,247,34.962,39.72,46.086
2020,4,27,248,35.283,39.303,45.414
2020,4,27,249,35.439,38.982,44.955
2020,4,27,250,34.164,38.634,44.43
2020,4,27,251,36.615,38.379,44.001
2020,4,27,252,34.524,38.31,43.623
2020,4,27,253,32.793,38.109,42.657
2020,4,27,254,31.995,37.692,42.225
2020,4,27,255,34.077,37.302,41.904
2020,4,27,256,33.162,36.993,41.646
2020,4,27,257,33.261,36.63,41.433
2020,4,27,258,33.738,36.297,41.163
2020,4,27,259,33.036,35.946,40.866
2020,4,27,260,32.862,35.637,40.68
2020,4,27,261,29.826,35.262,40.626
2020,4,27,262,31.149,34.899,40.425
2020,4,27,263,29.418,34.563,40.182
2020,4,27,264,31.791,34.617,39.993
2020,4,27,265,29.808,34.293,39.441
2020,4,27,266,29.886,33.999,39.255
2020,4,27,267,28.572,33.675,38.865
2020,4,27,268,28.728,33.408,38.757
2020,4,27,269,29.301,33.072,38.379
2020,4,27,270,29.748,32.775,38.217
2020,4,27,271,29.982,32.508,37.881
2020,4,27,272,29.952,32.238,37.614
2020,4,27,273,28.638,32.037,37.305
2020,4,27,274,27.171,31.917,36.954
2020,4,27,275,28.242,31.716,36.618
2020,4,27,276,27.969,31.512,36.255
2020,4,27,277,28.074,31.512,35.34
2020,4,27,278,27.444,31.392,35.139
2020,4,27,279,29.232,31.23,34.776
2020,4,27,280,25.614,31.203,34.521
2020,4,27,281,26.751,31.23,34.371
2020,4,27,282,26.247,31.083,34.131
2020,4,27,283,27.588,31.017,34.089
2020,4,27,284,27.288,30.882,33.981
2020,4,27,285,28.164,30.87,33.861
2020,4,27,286,29.748,30.828,33.915
2020,4,27,287,27.123,30.816,33.9
2020,4,27,288,28.143,30.762,33.768
2020,4,28,1,26.811,30.654,33.714
2020,4,28,2,27.54,30.546,33.471
2020,4,28,3,26.082,30.534,33.405
2020,4,28,4,28.455,30.465,33.471
2020,4,28,5,27.024,30.48,33.741
2020,4,28,6,27.111,30.426,33.741
2020,4,28,7,24.816,30.411,33.66
2020,4,28,8,26.994,30.372,33.714
2020,4,28,9,27.315,30.318,33.768
2020,4,28,10,26.625,30.318,33.888
2020,4,28,11,26.733,30.303,33.822
2020,4,28,12,26.334,30.264,33.672
2020,4,28,13,27.063,30.225,33.417
2020,4,28,14,26.031,30.252,33.363
2020,4,28,15,27.123,30.102,33.309
2020,4,28,16,25.722,30.036,33.309
2020,4,28,17,27.687,30.009,33.189
2020,4,28,18,24.798,30.048,33.228
2020,4,28,19,26.85,30.048,33.147
2020,4,28,20,25.371,30.048,33.201
2020,4,28,21,27.726,30.075,33.147
2020,4,28,22,26.559,30.117,33.201
2020,4,28,23,26.529,30.129,33.081
2020,4,28,24,25.944,30.144,32.988
2020,4,28,25,26.364,30.171,33.201
2020,4,28,26,26.646,30.075,33.216
2020,4,28,27,27.843,29.916,33.081
2020,4,28,28,27.405,29.82,33.015
2020,4,28,29,26.247,29.835,33.042
2020,4,28,30,27.171,29.793,33.042
2020,4,28,31,25.236,29.874,33.081
2020,4,28,32,26.655,29.982,33.015
2020,4,28,33,25.662,30.144,33
2020,4,28,34,25.44,30.171,33.054
2020,4,28,35,25.527,30.117,33.069
2020,4,28,36,27.687,30.063,33.027
2020,4,28,37,26.538,30.063,32.988
2020,4,28,38,26.334,30.021,33.054
2020,4,28,39,27.102,30.009,33.174
2020,4,28,40,26.277,30.036,33.162
2020,4,28,41,26.811,30.048,33.216
2020,4,28,42,27.366,30.102,33.201
2020,4,28,43,27.882,30.156,33.243
2020,4,28,44,26.295,30.225,33.297
2020,4,28,45,26.88,30.291,33.351
2020,4,28,46,26.772,30.372,33.459
2020,4,28,47,27.636,30.438,33.471
2020,4,28,48,27.588,30.426,33.591
2020,4,28,49,27.714,30.612,33.861
2020,4,28,50,26.994,30.774,33.981
2020,4,28,51,27.297,30.855,33.981
2020,4,28,52,28.62,30.897,34.17
2020,4,28,53,29.457,30.936,34.239
2020,4,28,54,28.659,30.948,34.251
2020,4,28,55,28.638,30.99,34.305
2020,4,28,56,27.792,31.044,34.479
2020,4,28,57,28.182,31.056,34.521
2020,4,28,58,29.808,31.137,34.575
2020,4,28,59,30.078,31.098,34.641
2020,4,28,60,29.487,31.029,34.803
2020,4,28,61,30.321,30.87,35.166
2020,4,28,62,28.815,30.921,35.409
2020,4,28,63,29.184,30.828,35.583
2020,4,28,64,29.874,30.897,35.703
2020,4,28,65,30.051,31.002,35.877
2020,4,28,66,30.138,31.152,36.039
2020,4,28,67,31.5,31.272,36.321
2020,4,28,68,29.973,31.338,36.738
2020,4,28,69,31.053,31.311,36.969
2020,4,28,70,30.963,31.164,37.344
2020,4,28,71,32.658,31.044,37.545
2020,4,28,72,32.841,30.897,37.815
2020,4,28,73,30.993,31.164,39.066
2020,4,28,74,33.162,31.311,39.495
2020,4,28,75,31.053,31.407,39.846
2020,4,28,76,32.646,31.527,40.14
2020,4,28,77,30.702,31.743,40.356
2020,4,28,78,31.773,31.902,40.665
2020,4,28,79,33.417,32.13,41.109
2020,4,28,80,32.658,32.346,41.391
2020,4,28,81,33.153,32.52,41.727
2020,4,28,82,32.463,32.697,41.97
2020,4,28,83,31.977,32.844,42.306
2020,4,28,84,32.181,33.018,42.816
2020,4,28,85,32.88,33.057,43.785
2020,4,28,86,32.541,33.126,44.337
2020,4,28,87,34.086,33.207,44.592
2020,4,28,88,31.986,33.393,44.499
2020,4,28,89,33.114,33.582,44.727
2020,4,28,90,31.518,33.663,45.063
2020,4,28,91,32.112,33.744,45.144
2020,4,28,92,32.025,33.852,45.252
2020,4,28,93,33.084,33.984,45.36
2020,4,28,94,33.183,34.119,45.519
2020,4,28,95,32.802,34.293,45.615
2020,4,28,96,33.357,34.416,45.75
2020,4,28,97,34.857,34.401,46.53
2020,4,28,98,33.123,34.455,46.797
2020,4,28,99,33.669,34.644,47.268
2020,4,28,100,33.174,34.737,47.388
2020,4,28,101,32.211,34.803,47.673
2020,4,28,102,32.316,34.857,47.967
2020,4,28,103,33.417,34.992,48.237
2020,4,28,104,32.853,35.154,48.399
2020,4,28,105,33.639,35.355,48.612
2020,4,28,106,33.669,35.436,48.99
2020,4,28,107,32.988,35.475,49.098
2020,4,28,108,32.376,35.583,49.311
2020,4,28,109,31.452,35.745,50.481
2020,4,28,110,28.746,35.826,50.805
2020,4,28,111,28.299,35.838,51.21
2020,4,28,112,29.565,35.853,51.558
2020,4,28,113,29.466,35.907,51.624
2020,4,28,114,31.431,35.961,51.936
2020,4,28,115,38.931,35.988,52.041
2020,4,28,116,39.252,36.093,52.419
2020,4,28,117,38.319,36.189,52.431
2020,4,28,118,38.505,36.255,52.554
2020,4,28,119,36.975,36.336,52.689
2020,4,28,120,38.223,36.483,52.821
2020,4,28,121,36.051,36.699,52.956
2020,4,28,122,36.597,36.861,53.133
2020,4,28,123,34.476,36.993,53.253
2020,4,28,124,35.205,37.074,53.427
2020,4,28,125,34.329,37.155,53.523
2020,4,28,126,35.634,37.344,53.496
2020,4,28,127,34.419,37.437,53.481
2020,4,28,128,34.485,37.584,53.508
2020,4,28,129,34.29,37.611,53.535
2020,4,28,130,34.233,37.812,53.481
2020,4,28,131,35.742,37.881,53.523
2020,4,28,132,35.613,37.989,53.655
2020,4,28,133,37.152,38.082,53.751
2020,4,28,134,36.354,37.854,53.655
2020,4,28,135,36.849,37.839,53.616
2020,4,28,136,36.267,37.935,53.67
2020,4,28,137,37.026,38.379,53.736
2020,4,28,138,34.623,38.457,53.709
2020,4,28,139,34.098,38.553,53.844
2020,4,28,140,34.467,38.592,53.709
2020,4,28,141,34.818,38.727,53.574
2020,4,28,142,35.148,38.793,53.67
2020,4,28,143,35.439,38.901,53.628
2020,4,28,144,35.721,38.889,53.628
2020,4,28,145,35.925,38.901,53.523
2020,4,28,146,36.168,39.036,53.469
2020,4,28,147,36.372,39.117,53.562
2020,4,28,148,36.579,39.171,53.427
2020,4,28,149,36.753,39.291,53.346
2020,4,28,150,36.909,39.399,53.361
2020,4,28,151,37.053,39.561,53.319
2020,4,28,152,37.182,39.708,53.4
2020,4,28,153,37.287,39.789,53.334
2020,4,28,154,37.386,39.87,53.4
2020,4,28,155,37.482,39.99,53.361
2020,4,28,156,37.56,40.083,53.157
2020,4,28,157,37.491,40.191,53.334
2020,4,28,158,37.56,40.353,53.346
2020,4,28,159,37.629,40.473,53.415
2020,4,28,160,37.707,40.593,53.361
2020,4,28,161,37.773,40.716,53.319
2020,4,28,162,37.863,40.809,53.307
2020,4,28,163,37.938,40.863,53.334
2020,4,28,164,38.037,40.944,53.253
2020,4,28,165,38.133,41.025,53.226
2020,4,28,166,38.241,41.13,53.238
2020,4,28,167,38.337,41.172,53.184
2020,4,28,168,38.445,41.265,53.184
2020,4,28,169,38.631,41.211,53.133
2020,4,28,170,38.787,41.037,52.956
2020,4,28,171,39.018,41.13,52.971
2020,4,28,172,39.147,41.361,52.767
2020,4,28,173,39.273,41.601,52.743
2020,4,28,174,39.339,41.643,52.5
2020,4,28,175,39.456,41.736,52.446
2020,4,28,176,39.546,41.79,52.326
2020,4,28,177,39.633,41.883,52.002
2020,4,28,178,39.66,41.952,51.84
2020,4,28,179,39.66,41.979,51.693
2020,4,28,180,39.699,42.045,51.492
2020,4,28,181,39.66,42.138,50.631
2020,4,28,182,39.69,42.18,50.334
2020,4,28,183,39.789,42.165,50.214
2020,4,28,184,39.828,42.111,49.932
2020,4,28,185,39.933,42.057,49.824
2020,4,28,186,39.894,42.072,49.608
2020,4,28,187,39.933,42.057,49.461
2020,4,28,188,39.993,42.018,49.365
2020,4,28,189,40.128,41.964,49.245
2020,4,28,190,40.227,41.937,49.218
2020,4,28,191,40.38,41.937,49.152
2020,4,28,192,40.458,41.898,49.125
2020,4,28,193,40.575,41.802,49.26
2020,4,28,194,40.791,41.763,49.326
2020,4,28,195,41.013,41.736,49.392
2020,4,28,196,41.256,41.655,49.179
2020,4,28,197,41.538,41.589,49.125
2020,4,28,198,41.88,41.493,49.098
2020,4,28,199,42.609,41.334,48.816
2020,4,28,200,41.451,41.172,48.627
2020,4,28,201,40.38,40.983,48.573
2020,4,28,202,37.581,40.809,48.465
2020,4,28,203,37.482,40.647,48.426
2020,4,28,204,32.775,40.512,48.276
2020,4,28,205,35.838,40.098,47.766
2020,4,28,206,36.588,39.921,47.712
2020,4,28,207,38.484,39.828,47.646
2020,4,28,208,34.662,39.801,47.646
2020,4,28,209,35.934,39.693,47.778
2020,4,28,210,41.121,39.828,47.793
2020,4,28,211,40.566,39.882,47.913
2020,4,28,212,41.394,39.975,48.102
2020,4,28,213,41.013,40.125,48.357
2020,4,28,214,41.16,40.407,48.573
2020,4,28,215,40.683,40.674,48.897
2020,4,28,216,40.44,40.902,49.191
2020,4,28,217,40.227,41.67,50.28
2020,4,28,218,40.089,41.829,50.376
2020,4,28,219,41.898,42.057,50.631
2020,4,28,220,41.364,42.3,50.994
2020,4,28,221,40.059,42.501,51.519
2020,4,28,222,39.564,42.783,51.801
2020,4,28,223,38.28,42.918,52.137
2020,4,28,224,40.236,43.011,52.431
2020,4,28,225,39.72,43.092,52.821
2020,4,28,226,41.724,43.227,53.037
2020,4,28,227,41.217,43.293,53.184
2020,4,28,228,37.863,43.401,53.334
2020,4,28,229,39.117,43.509,53.628
2020,4,28,230,39.225,43.671,53.601
2020,4,28,231,41.577,43.752,53.79
2020,4,28,232,40.731,43.818,53.778
2020,4,28,233,39.03,43.83,53.844
2020,4,28,234,39.546,43.857,53.964
2020,4,28,235,39.642,44.061,54.018
2020,4,28,236,41.889,44.247,54.018
2020,4,28,237,41.343,44.328,53.952
2020,4,28,238,40.293,44.37,53.979
2020,4,28,239,37.638,44.22,53.937
2020,4,28,240,39.642,43.938,53.778
2020,4,28,241,37.443,43.038,52.083
2020,4,28,242,39.711,42.648,51.705
2020,4,28,243,36.51,42.111,51.129
2020,4,28,244,39.456,41.709,50.562
2020,4,28,245,36.54,41.253,50.025
2020,4,28,246,37.287,40.809,49.299
2020,4,28,247,36.45,40.434,48.843
2020,4,28,248,36.141,39.963,48.372
2020,4,28,249,36.51,39.6,47.82
2020,4,28,250,35.808,39.303,47.388
2020,4,28,251,37.989,39.144,46.92
2020,4,28,252,36.462,38.727,46.326
2020,4,28,253,35.088,38.526,44.928
2020,4,28,254,33.873,38.217,44.472
2020,4,28,255,34.359,37.935,44.04
2020,4,28,256,35.256,37.611,43.665
2020,4,28,257,33.609,37.209,43.287
2020,4,28,258,34.593,36.846,42.723
2020,4,28,259,34.059,36.564,42.36
2020,4,28,260,32.394,36.39,41.889
2020,4,28,261,30.03,36.201,41.499
2020,4,28,262,32.871,35.811,41.124
2020,4,28,263,30.576,35.49,40.815
2020,4,28,264,31.605,35.208,40.248
2020,4,28,265,29.691,34.698,38.784
2020,4,28,266,30.78,34.47,38.379
2020,4,28,267,30,34.281,38.07
2020,4,28,268,30.927,33.957,37.653
2020,4,28,269,31.197,33.648,37.371
2020,4,28,270,29.904,33.3,37.143
2020,4,28,271,29.856,33.003,36.807
2020,4,28,272,30.81,32.697,36.618
2020,4,28,273,28.737,32.466,36.336
2020,4,28,274,27.327,32.292,36.213
2020,4,28,275,28.242,32.157,36.027
2020,4,28,276,28.473,31.971,35.823
2020,4,28,277,28.212,31.983,35.502
2020,4,28,278,28.299,31.902,35.232
2020,4,28,279,29.136,31.782,35.058
2020,4,28,280,26.559,31.662,34.911
2020,4,28,281,27.852,31.461,34.842
2020,4,28,282,27.015,31.326,34.815
2020,4,28,283,27.93,31.272,34.575
2020,4,28,284,28.29,31.23,34.629
2020,4,28,285,28.524,31.137,34.629
2020,4,28,286,29.718,31.152,34.494
2020,4,28,287,27.804,31.002,34.452
2020,4,28,288,28.629,30.963,34.332
2020,4,29,1,28.113,30.975,34.29
2020,4,29,2,27.588,30.855,34.104
2020,4,29,3,27.228,30.789,33.807
2020,4,29,4,27.978,30.774,33.834
2020,4,29,5,26.937,30.72,33.849
2020,4,29,6,27.813,30.693,33.78
2020,4,29,7,25.44,30.639,33.699
2020,4,29,8,27.267,30.612,33.633
2020,4,29,9,27.462,30.561,33.618
2020,4,29,10,27.123,30.507,33.606
2020,4,29,11,27.6,30.465,33.564
2020,4,29,12,27.705,30.399,33.591
2020,4,29,13,27.561,30.33,33.459
2020,4,29,14,26.538,30.291,33.417
2020,4,29,15,27.423,30.237,33.378
2020,4,29,16,26.226,30.225,33.282
2020,4,29,17,28.659,30.21,33.324
2020,4,29,18,25.905,30.129,33.216
2020,4,29,19,26.79,30.144,33.216
2020,4,29,20,26.52,30.171,33.201
2020,4,29,21,27.657,30.129,33.147
2020,4,29,22,26.724,30.102,33.108
2020,4,29,23,26.634,30.117,33.174
2020,4,29,24,26.031,30.129,33.135
2020,4,29,25,26.547,30.171,33.27
2020,4,29,26,26.313,29.982,33.228
2020,4,29,27,28.689,29.901,33.216
2020,4,29,28,27.774,29.889,33.201
2020,4,29,29,26.286,29.862,33.174
2020,4,29,30,27.162,29.943,33.096
2020,4,29,31,25.419,30.102,33.096
2020,4,29,32,27.315,30.156,33.054
2020,4,29,33,25.38,30.129,33.096
2020,4,29,34,25.839,30.102,33.135
2020,4,29,35,26.364,30.075,33.108
2020,4,29,36,27.948,30.102,33.096
2020,4,29,37,27.15,30.048,33.042
2020,4,29,38,26.451,30.075,33.108
2020,4,29,39,26.907,30.09,33.123
2020,4,29,40,27.162,30.102,33.108
2020,4,29,41,26.88,30.063,33.123
2020,4,29,42,27.87,30.075,33.162
2020,4,29,43,28.203,30.102,33.309
2020,4,29,44,26.334,30.09,33.363
2020,4,29,45,27.405,30.063,33.486
2020,4,29,46,27.201,30.117,33.591
2020,4,29,47,28.173,30.183,33.633
2020,4,29,48,27.492,30.237,33.687
2020,4,29,49,27.279,30.453,33.927
2020,4,29,50,26.277,30.561,34.116
2020,4,29,51,27.492,30.627,34.278
2020,4,29,52,28.377,30.693,34.386
2020,4,29,53,29.847,30.735,34.494
2020,4,29,54,28.884,30.789,34.548
2020,4,29,55,28.551,30.816,34.575
2020,4,29,56,27.9,30.87,34.707
2020,4,29,57,28.347,30.855,34.83
2020,4,29,58,30.528,30.855,34.896
2020,4,29,59,30.798,30.693,34.977
2020,4,29,60,29.991,30.693,35.151
2020,4,29,61,30.498,30.561,35.556
2020,4,29,62,29.028,30.654,35.904
2020,4,29,63,28.503,30.639,36.081
2020,4,29,64,30.72,30.72,36.174
2020,4,29,65,30.888,30.828,36.267
2020,4,29,66,30.906,30.99,36.51
2020,4,29,67,31.44,31.137,36.819
2020,4,29,68,30.129,31.179,37.101
2020,4,29,69,30.927,31.191,37.317
2020,4,29,70,31.422,31.044,37.533
2020,4,29,71,33.456,30.909,37.722
2020,4,29,72,33.084,30.735,38.043
2020,4,29,73,31.851,31.179,39.093
2020,4,29,74,33.621,31.311,39.603
2020,4,29,75,31.635,31.257,39.858
2020,4,29,76,32.754,31.365,40.248
2020,4,29,77,31.023,31.5,40.719
2020,4,29,78,32.043,31.701,40.947
2020,4,29,79,32.997,31.902,41.352
2020,4,29,80,33.669,32.118,41.742
2020,4,29,81,33.222,32.226,42.132
2020,4,29,82,33.231,32.388,42.399
2020,4,29,83,32.454,32.52,42.738
2020,4,29,84,32.814,32.562,43.128
2020,4,29,85,33.105,32.643,44.244
2020,4,29,86,32.598,32.775,44.793
2020,4,29,87,33.6,32.79,45.129
2020,4,29,88,33.057,32.91,45.399
2020,4,29,89,33.621,33.138,45.762
2020,4,29,90,32.853,33.246,45.87
2020,4,29,91,32.433,33.366,46.044
2020,4,29,92,32.376,33.543,46.233
2020,4,29,93,33.726,33.663,46.434
2020,4,29,94,34.329,33.771,46.662
2020,4,29,95,34.185,33.93,46.839
2020,4,29,96,33.717,34.134,47.202
2020,4,29,97,35.898,34.548,48.102
2020,4,29,98,33.561,34.83,48.492
2020,4,29,99,34.983,35.034,48.816
2020,4,29,100,34.71,35.208,49.206
2020,4,29,101,34.203,35.328,49.38
2020,4,29,102,32.841,35.517,49.65
2020,4,29,103,34.077,35.475,49.986
2020,4,29,104,33.24,35.397,50.172
2020,4,29,105,34.059,35.448,50.403
2020,4,29,106,34.194,35.502,50.724
2020,4,29,107,33.24,35.556,50.94
2020,4,29,108,33.24,35.625,51.195
2020,4,29,109,33.006,35.517,51.975
2020,4,29,110,30.078,35.892,52.218
2020,4,29,111,29.214,36.174,52.419
2020,4,29,112,30.594,36.417,52.635
2020,4,29,113,29.856,36.63,52.809
2020,4,29,114,32.823,36.63,53.106
2020,4,29,115,39.408,36.645,53.145
2020,4,29,116,39.261,36.684,53.427
2020,4,29,117,38.553,36.498,53.601
2020,4,29,118,38.874,36.537,53.643
2020,4,29,119,37.668,36.711,53.859
2020,4,29,120,39.738,36.981,53.952
2020,4,29,121,37.065,37.329,54.489
2020,4,29,122,37.473,37.371,54.477
2020,4,29,123,35.157,37.41,54.531
2020,4,29,124,35.82,37.437,54.585
2020,4,29,125,36.432,37.398,54.678
2020,4,29,126,36.549,37.437,54.744
2020,4,29,127,35.994,37.464,54.717
2020,4,29,128,35.556,37.53,54.825
2020,4,29,129,35.274,37.518,54.759
2020,4,29,130,34.077,37.464,54.786
2020,4,29,131,36.879,37.452,54.759
2020,4,29,132,35.886,37.452,54.771
2020,4,29,133,38.736,37.275,54.666
2020,4,29,134,37.122,37.344,54.639
2020,4,29,135,37.95,37.344,54.678
2020,4,29,136,36.909,37.29,54.585
2020,4,29,137,37.989,37.275,54.57
2020,4,29,138,36.879,37.329,54.597
2020,4,29,139,35.421,37.344,54.504
2020,4,29,140,36.654,37.371,54.597
2020,4,29,141,35.973,37.479,54.612
2020,4,29,142,36.411,37.572,54.69
2020,4,29,143,36.168,37.584,54.705
2020,4,29,144,37.863,37.572,54.651
2020,4,29,145,37.599,37.692,54.825
2020,4,29,146,38.25,37.92,54.96
2020,4,29,147,37.716,38.055,54.987
2020,4,29,148,38.67,38.202,54.96
2020,4,29,149,37.833,38.337,54.933
2020,4,29,150,37.881,38.43,55.029
2020,4,29,151,37.404,38.391,54.96
2020,4,29,152,38.532,38.661,54.987
2020,4,29,153,39.612,38.754,55.029
2020,4,29,154,38.814,38.874,54.948
2020,4,29,155,38.466,39.009,54.96
2020,4,29,156,38.211,39.009,54.96
2020,4,29,157,38.658,39.063,54.921
2020,4,29,158,39.018,39.171,54.948
2020,4,29,159,39.087,39.21,54.921
2020,4,29,160,38.913,39.291,54.786
2020,4,29,161,40.314,39.33,54.639
2020,4,29,162,39.165,39.384,54.624
2020,4,29,163,39.36,39.399,54.666
2020,4,29,164,39.108,39.453,54.504
2020,4,29,165,40.44,39.573,54.396
2020,4,29,166,39.876,39.588,54.327
2020,4,29,167,40.371,39.666,54.276
2020,4,29,168,39.429,39.666,54.18
2020,4,29,169,40.323,39.735,54.018
2020,4,29,170,40.908,39.816,53.832
2020,4,29,171,40.848,39.801,53.709
2020,4,29,172,41.1,39.735,53.643
2020,4,29,173,40.935,39.627,53.523
2020,4,29,174,41.043,39.534,53.427
2020,4,29,175,40.032,39.453,53.226
2020,4,29,176,41.073,39.507,53.052
2020,4,29,177,40.674,39.681,52.944
2020,4,29,178,42.423,39.762,52.794
2020,4,29,179,41.412,39.762,52.716
2020,4,29,180,41.022,39.774,52.635
2020,4,29,181,41.871,39.72,52.353
2020,4,29,182,40.791,39.681,52.122
2020,4,29,183,42.717,39.492,52.056
2020,4,29,184,41.034,39.399,51.921
2020,4,29,185,40.896,39.345,51.855
2020,4,29,186,42.336,39.21,51.6
2020,4,29,187,42.9,39.357,51.465
2020,4,29,188,41.928,39.318,51.276
2020,4,29,189,41.985,39.09,51.102
2020,4,29,190,42.483,39.063,51.021
2020,4,29,191,42.093,39.036,50.832
2020,4,29,192,43.155,38.943,50.616
2020,4,29,193,42.258,38.808,49.944
2020,4,29,194,43.026,38.661,49.797
2020,4,29,195,43.698,38.565,49.419
2020,4,29,196,43.923,38.673,49.353
2020,4,29,197,43.659,38.565,49.125
2020,4,29,198,43.641,38.499,48.882
2020,4,29,199,44.439,38.202,48.573
2020,4,29,200,42.345,38.097,48.399
2020,4,29,201,42.327,37.935,48.264
2020,4,29,202,39.174,37.839,48.129
2020,4,29,203,38.241,37.761,47.94
2020,4,29,204,33.942,37.626,47.793
2020,4,29,205,36.54,37.221,47.364
2020,4,29,206,37.989,37.089,47.067
2020,4,29,207,39.594,37.062,47.094
2020,4,29,208,36.141,37.035,47.148
2020,4,29,209,37.026,37.062,47.388
2020,4,29,210,41.034,37.182,47.457
2020,4,29,211,40.692,37.452,47.523
2020,4,29,212,41.412,37.947,47.913
2020,4,29,213,42.114,38.889,48.183
2020,4,29,214,42.414,39.129,48.453
2020,4,29,215,40.701,39.519,48.909
2020,4,29,216,40.518,39.774,49.326
2020,4,29,217,40.809,40.608,50.589
2020,4,29,218,40.983,40.917,50.685
2020,4,29,219,42.102,40.554,51.087
2020,4,29,220,41.715,40.917,51.438
2020,4,29,221,40.188,41.454,51.963
2020,4,29,222,39.768,41.763,52.257
2020,4,29,223,38.328,42.153,52.581
2020,4,29,224,41.295,42.462,52.917
2020,4,29,225,40.041,42.798,53.064
2020,4,29,226,43.377,43.08,53.415
2020,4,29,227,39.981,43.293,53.628
2020,4,29,228,38.211,43.575,53.616
2020,4,29,229,38.388,43.992,53.886
2020,4,29,230,39.261,44.127,53.736
2020,4,29,231,43.173,44.37,53.682
2020,4,29,232,40.995,44.517,53.778
2020,4,29,233,38.619,44.679,53.805
2020,4,29,234,39.516,44.73,53.937
2020,4,29,235,39.291,44.865,53.697
2020,4,29,236,41.754,45.027,53.616
2020,4,29,237,40.8,45.162,53.601
2020,4,29,238,40.353,45.243,53.562
2020,4,29,239,38.709,45.093,53.469
2020,4,29,240,40.332,44.811,53.442
2020,4,29,241,37.977,43.752,51.639
2020,4,29,242,39.72,43.239,51.114
2020,4,29,243,36.579,42.756,50.658
2020,4,29,244,39.594,42.3,50.172
2020,4,29,245,36.324,41.829,49.554
2020,4,29,246,37.599,41.346,48.99
2020,4,29,247,37.629,40.836,48.546
2020,4,29,248,37.152,40.392,48.09
2020,4,29,249,37.851,39.99,47.619
2020,4,29,250,36.441,39.681,47.214
2020,4,29,251,38.427,39.345,46.839
2020,4,29,252,36.84,39.063,46.299
2020,4,29,253,35.43,38.781,45.318
2020,4,29,254,34.428,38.337,44.874
2020,4,29,255,35.577,37.947,44.445
2020,4,29,256,35.847,37.557,44.094
2020,4,29,257,33.543,37.221,43.785
2020,4,29,258,34.077,36.9,43.395
2020,4,29,259,34.74,36.564,43.02
2020,4,29,260,32.211,36.255,42.723
